;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N11VG ;Lockheed L-188C Electra;; 24 May 1971 ; 21 Nov 1973 ;N11VG International Air Leases (IAL) ;Miss Indianapolis ;;
; N12VG ;Lockheed L-188C Electra;; 2 Nov 1971 ; 21 Apr 1973 ;N12VG International Air Leases (IAL) ;Miss 500 ;;
; N5009K ;Lockheed L-188C Electra;; Apr 1973 ; 24 Aug 1973 ;PI-C1063 Air Manila ;Miss Voyager, lsd ;;
