;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; A6-ZYA ;Boeing 737-2S2C(A);; 13 Dec 2004 ; 4 Jun 2007 ;A6-ZYA Dolphin Air ;lsf Dolphin Air ;;
; EI-ASA ;Boeing 737-248;; 30 Oct 1971 ; 1 Aug 1972 ;EI-ASA Aer Lingus ;lsf Aer Lingus ;;
; EI-ASB ;Boeing 737-248;; 28 Sep 1975 ; 1 Dec 1975 ;SU-AYX EgyptAir ;lsf Aer Lingus ;;
; OO-SBQ ;Boeing 737-229(A); Y135 ; 6 Jan 1992 ; 15 Apr 1992 ;OO-SBQ Sobelair ;lsf Sobelair ;;
; OO-SDE ;Boeing 737-229(A);; 3 Oct 1976 ; 19 Nov 1976 ;OO-SDE Sabena ;lsf Sabena ;;
; TJ-AIO ;Boeing 737-229C(A);; 29 Jun 2000 ; 4 Mar 2005 ;EX-050 PMTair ;;;
; TJ-CBA ;Boeing 737-2H7C(A); F12Y96 ; 14 Jul 1972 ; 20 Dec 1999 ;N11AZ David Tokoph ;Benoue ;;
; TJ-CBB ;Boeing 737-2H7C(A); F12Y96 ; 28 Sep 1972 ; 20 Dec 1999 ;N24AZ David Tokoph ;Manyu ;;
; TJ-CBD ;Boeing 737-2H7C(A);; 2 Mar 1977 ; 30 Aug 1984 ; Written Off ;;;
; TJ-CBE ;Boeing 737-2K9(A);; 30 Aug 1985 ; 3 Dec 1995 ; Written Off ;lsd ;;
; XU-RKA ;Boeing 737-2H4(A);; 4 Aug 2005 ; 1 May 2006 ;XU-RKA Benin Golf Air ;lsf Royal Khmer Airlines ;;
; YU-ANP ;Boeing 737-2K3(A);; 20 Jan 2003 ; 29 Mar 2003 ;YU-ANP President Airlines ;lsf Aviogenex ;;
; PH-HVT ;Boeing 737-3K2; CY109 ; 18 Feb 2001 ; Mar 2001 ;PH-HVT Transavia ;lsf Transavia ;;
; TC-BIR ;Boeing 737-3M8;; 19 Apr 1996 ; 9 May 1996 ;TC-BIR Birgenair ;lsf Birgenair ;;
; TJ-CBF ;Boeing 737-3Q8;; 19 Aug 1997 ; 5 Sep 2000 ;N535GE GECAS ;lsd ;;
; TJ-CBG ;Boeing 737-33A;; 26 Nov 1997 ; 30 Apr 2002 ;N458AN Ansett Worldwide (AWAS) ;lsd ;;
; TJ-CBH ;Boeing 737-33A;; 8 Oct 1998 ; 23 Apr 2002 ;N457AN Ansett Worldwide (AWAS) ;lsd ;;
; YU-ANI ;Boeing 737-3H9;; Oct 1996 ; 5 Apr 1997 ;YU-ANI Air Malta ;lsf JAT Yugoslav Airlines ;;
; YU-ANK ;Boeing 737-3H9;; Sep 2005 ; 27 Oct 2005 ;YU-ANK JAT Airways ;lsf JAT Airways ;;
; YU-ANL ;Boeing 737-3H9;; 31 Jan 1997 ; 25 May 1997 ;YU-ANL MAT Macedonian Airlines ;lsf JAT Yugoslav Airlines ;;
; YU-ANW ;Boeing 737-3H9;; 19 Jun 2005 ; 6 Sep 2005 ;YU-ANW JAT Airways ;lsf JAT Airways ;;
; TJ-CAB ;Boeing 747-2H7B(M);; 26 Feb 1981 ; 5 Nov 2000 ; Written Off ;Mount Cameroon ;;
; TJ-CAE ;Boeing 747-312; C34Y428 ; 24 Oct 2001 ; 16 Dec 2004 ;HS-VAB Phuket Air ;Big Boss ;;
; TJ-CAF ;Boeing 757-23APF; Cargo ; 21 May 2002 ; 1 Jul 2003 ;N868AN Ansett Worldwide (AWAS) ;lsd ;;
; TJ-CAG ;Boeing 757-23A;; 3 Apr 2002 ; 6 Aug 2008 ;N293AW Ansett Worldwide (AWAS) ;lsd ;;
; TJ-CAH ;Boeing 757-23A;; 19 Apr 2002 ; 18 Oct 2004 ;N924AW Ansett Worldwide (AWAS) ;lsd ;;
; TJ-CAD ;Boeing 767-231;; 20 Jul 2001 ; Jul 2003 ; Scrapped ;;;
; OO-CTR ;Boeing 767-33AER;; 1 Dec 2000 ; 28 Jan 2001 ;OO-CTR City Bird ;lsf City Bird ;;
; TJ-CAC ;Boeing 767-33AER;; 19 Jan 2001 ; 11 Nov 2009 ;TJ-CAC Camair Co ;lsd ;;
; F-GPTB ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; Apr 2001 ; Nov 2001 ;F-GPTB Air Littoral ;lsf Air Littoral ;;
; TJ-SAB ;De Havilland Canada DHC-8-311 Dash 8; Y46 ; 5 Feb 2002 ; 2010 ;TT-DAD CHC Airways ;;;
; PH-RXA ;Embraer ERJ-145MP; Y49 ; 23 Apr 2002 ; 2 Aug 2002 ;PH-RXA KLM Exel ;lsf KLM Exel ;;
; PH-RXB ;Embraer ERJ-145MP;; 29 Apr 2002 ; 2 Aug 2002 ;PH-RXB KLM Exel ;lsf KLM Exel ;;
; V2-SKY ;McDonnell Douglas DC-10-15;; 1 Mar 2000 ; Apr 2000 ;V2-SKY Skyjet ;lsf Skyjet ;;
; YU-AJK ;McDonnell Douglas DC-9-32;; 19 Oct 2003 ; 29 Apr 2005 ;YU-AJK Eastern SkyJets ;lsf JAT Airways ;;
