;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; JA05RJ ;Bombardier CRJ-702ER (CL-600-2C10); Y70 ; 7 Jul 2009 ;lsf Fuyo General Lease ; 12.7 Years ;;
; JA06RJ ;Bombardier CRJ-702ER (CL-600-2C10); Y70 ; 4 Jun 2010 ;; 11.8 Years ;;
; JA07RJ ;Bombardier CRJ-702ER (CL-600-2C10); Y70 ; 11 Jul 2011 ;lsf Kogin Lease ; 10.7 Years ;;
; JA08RJ ;Bombardier CRJ-702ER (CL-600-2C10); Y70 ; 28 May 2012 ;lsf SL Himalayas ; 9.8 Years ;;
; JA09RJ ;Bombardier CRJ-702ER (CL-600-2C10); Y70 ; 27 Feb 2013 ;; 9 Years ;;
; JA10RJ ;Bombardier CRJ-702ER (CL-600-2C10); Y70 ; 8 Oct 2014 ; Parked ; 7.8 Years ;;
; JA11RJ ;Bombardier CRJ-702ER (CL-600-2C10); Y70 ; 23 Jun 2015 ;; 6.7 Years ;;
; JA12RJ ;Bombardier CRJ-702ER (CL-600-2C10); Y70 ; 28 Jun 2016 ;; 5.7 Years ;;
; JA13RJ ;Bombardier CRJ-702ER (CL-600-2C10); Y70 ; 30 May 2017 ;lsd ; 4.8 Years ;;
; JA14RJ ;Bombardier CRJ-702ER (CL-600-2C10); Y70 ; 30 Apr 2018 ;lsd, Musubimaru jet cs ; 3.9 Years ;;
