;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N62WH ;BAC 1-11-401AK One-Eleven; VIP ; 9 Sep 1998 ; 6 Apr 1999 ;N62WH S & J Enterprises ;;;
; N261PW ;Boeing 757-236;; 24 Apr 1998 ; 29 Mar 2000 ;N261PW Luxury Air LLC ;;;
