;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OO-TEF ;Airbus A300B1;; 10 Dec 1980 ; 25 Nov 1990 ; Scrapped ;Aline ;;
; OO-TEG ;Airbus A300B4-2C;; 25 Feb 1982 ; 1 Mar 1982 ;D-AHLC Hapag-Lloyd ;;;
; OO-SDB ;Boeing 737-229(A);; 31 Oct 1990 ; 8 Apr 1991 ;YV-79C AVENSA ;lsd ;;
; OO-SDC ;Boeing 737-229(A);; 23 Oct 1990 ; 10 Jul 1991 ;YV-74C AVENSA ;;;
; OO-TEH ;Boeing 737-2M8(A);; 1 Jun 1988 ; 27 Feb 1989 ;9M-MBN Malaysia Airlines ;;;
; OO-TEJ ;Boeing 737-219(A);; 18 May 1978 ; Apr 1979 ;G-BGNW Britannia Airways ;lsd ;;
; OO-TEK ;Boeing 737-2Q9(A);; 7 Nov 1988 ; 17 Feb 1989 ;N804AL Aloha Airlines ;lsf Chemco International Leasing ;;
; OO-TEL ;Boeing 737-2M8(A); Y134 ; 28 Mar 1984 ; 20 Feb 1989 ;G-BTEB TEA UK ;Benjamin ;;
; OO-TEM ;Boeing 737-2Q8(A);; 30 Apr 1983 ; 27 Oct 1983 ;N133AW America West Airlines ;lsd ;;
; OO-TEN ;Boeing 737-2M8(A); Y134 ; 7 Dec 1983 ; 20 Apr 1984 ;N141AW America West Airlines ;;;
; OO-TEO ;Boeing 737-2M8(A);; 31 Oct 1988 ; 23 Dec 1988 ;HA-LEB Malév Hungarian Airlines ;;;
; OO-TYB ;Boeing 737-2P6(A);; May 1982 ; 30 Sep 1982 ;A4O-BG Gulf Air ;lsd ;;
; OO-TYD ;Boeing 737-2S3(A);; 9 May 1985 ; 28 Sep 1985 ;EI-BPY Western Airlines ;lsd ;;
; F-GFUE ;Boeing 737-3B3;; 15 Jun 1991 ; 16 Sep 1991 ;F-GFUE Aéromaritime ;lsf Aéromaritime ;;
; F-GKTA ;Boeing 737-3M8; Y149 ; May 1995 ; 24 May 1996 ;F-GKTA Air One ;;;
; OO-LTA ;Boeing 737-3M8;; 3 Oct 1988 ; 28 Sep 1990 ;I-TEAA TEA Italy ;;;
; OO-LTB ;Boeing 737-3M8;; 7 Nov 1988 ; 17 Apr 1991 ;OO-LTB TEA France ;;;
; OO-LTC ;Boeing 737-3M8;; 19 Jan 1989 ; 26 Dec 1990 ;I-TEAE TEA Italy ;;;
; OO-LTD ;Boeing 737-3M8;; 12 May 1989 ; 15 Nov 1991 ;N681MA MarkAir ;;;
; OO-LTE ;Boeing 737-3M8; Y149 ; 21 May 1991 ; 1 Dec 1991 ;OO-LTE European Airlines ;;;
; OO-LTF ;Boeing 737-3M8;; 7 Feb 1991 ; 15 Apr 1991 ;I-TEAI TEA Italy ;;;
; OO-LTG ;Boeing 737-3M8;; 14 Mar 1991 ; 31 May 1991 ;OO-LTG TEA Switzerland ;;;
; OO-LTJ ;Boeing 737-3M8; Y149 ; 15 Mar 1991 ; 31 Jan 1992 ;OO-LTJ Transmed Airlines ;;;
; OO-LTK ;Boeing 737-3M8;; 22 Mar 1991 ; 18 Nov 1991 ;PH-YAA Unknown ;;;
; OO-LTL ;Boeing 737-3M8;; 5 Apr 1991 ; 13 May 1991 ;OO-LTL Air Aruba ;lsd ;;
; OO-LTM ;Boeing 737-3M8;; 21 May 1991 ; 1 Feb 1992 ;OO-LTM EuroBelgian Airlines (EBA) ;;;
; OO-LTN ;Boeing 737-3M8;; 29 May 1991 ; 20 Nov 1991 ;N682MA MarkAir ;;;
