;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-AHLZ ;Airbus A300B4-103; Y315 ; 16 Jun 1984 ; Oct 1984 ;D-AHLZ Hapag-Lloyd ;lsf Hapag-Lloyd ;;
; N1802 ;Douglas DC-8-31;; 14 Nov 1967 ; 28 Apr 1968 ; Written Off ;;;
; N900CL ;Douglas DC-8-33;; 3 Feb 1977 ; 25 Aug 1978 ;N900CL United Air Carriers (UAC) ;;;
; N903CL ;Douglas DC-8-33;; Oct 1978 ; 1 May 1979 ;N903CL Overseas National Airways (ONA) ;;;
; N904CL ;Douglas DC-8-33;; 4 Dec 1975 ; 25 Aug 1978 ;N904CL United Air Carriers (UAC) ;;;
; N905CL ;Douglas DC-8-31;; 3 Jun 1977 ; 24 Apr 1979 ;N905CL Overseas National Airways (ONA) ;;;
; N906CL ;Douglas DC-8-31;; 21 Oct 1976 ; 30 Apr 1979 ;N906CL Overseas National Airways (ONA) ;;;
; N8021V ;Douglas DC-8-43;; Jun 1981 ; 1981 ; Scrapped ;lsd ;;
; N4904C ;Douglas DC-8-54CF Jet Trader;; 29 Apr 1968 ; Apr 1975 ;EC-CQM Aviaco ;;;
; N4905C ;Douglas DC-8-55CF Jet Trader;; Jul 1967 ; 26 Apr 1975 ;TR-LVK Air Gabon Cargo ;;;
; N4906C ;Douglas DC-8-55CF Jet Trader;; 3 Apr 1967 ; 1 Jul 1974 ;F-BUOR UTA ;;;
; N804SW ;Douglas DC-8-55CF Jet Trader; Cargo ; 4 Nov 1983 ; Dec 1983 ;N804SW Michigan Peninsula Airways (MPA) ;;;
; N918CL ;Douglas DC-8-51;; 15 Jul 1983 ; Jul 1984 ; Scrapped ;;;
; N921CL ;Douglas DC-8-51;; 1 Jul 1983 ; Jul 1983 ; Scrapped ;;;
; N4578C ;Douglas DC-8-61;; 17 Jan 1984 ; 10 Dec 1984 ;C-GMXB Nationair ;lsd ;;
; N4582N ;Douglas DC-8-61;; 17 Jan 1984 ; 4 Dec 1984 ;C-GMXQ Nationair ;lsd ;;
; N4761G ;Douglas DC-8-62;; Mar 1984 ; 15 Jan 1986 ;N4761G Airborne Express ;lsd ;;
; N4908C ;Douglas DC-8-63CF;; 29 Aug 1968 ; 29 Sep 1975 ;HB-IDS SATA ;;;
; N4909C ;Douglas DC-8-63CF;; 2 Jul 1969 ; 27 Nov 1970 ; Written Off ;;;
; N6162A ;Douglas DC-8-63CF;; Jul 1981 ; 1 Oct 1982 ;N6162A Arrow Air ;;;
; N6163A ;Douglas DC-8-63CF;; 22 Oct 1981 ; 1 Mar 1982 ;N2674U Arrow Air ;;;
