;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-ABGE ;Boeing 737-230C; Cargo ; May 1990 ; 1 May 1993 ;D-ABGE Lufthansa Cargo ;;;
; D-ABHE ;Boeing 737-230C; Cargo ; May 1990 ; 1 May 1993 ;D-ABHE Lufthansa Cargo ;;;
; TF-ABT ;Boeing 737-205C; Cargo ; 15 May 1993 ; 9 Nov 1993 ;9M-PMM Transmile Air Services ;lsf Air Atlanta Icelandic ;;
; D-ABYT ;Boeing 747-230B(SF); Cargo ; 30 Aug 1990 ; May 1993 ;D-ABYT Lufthansa Cargo ;;;
; D-ABYW ;Boeing 747-230B(SF); Cargo ; 11 Jan 1991 ; Jun 1993 ;D-ABYW Lufthansa Cargo ;;;
; D-ABYY ;Boeing 747-230B(SF); Cargo ; 16 Nov 1991 ; Jun 1993 ;D-ABYY Lufthansa Cargo ;;;
; D-ADUA ;Douglas DC-8-73AF; Cargo ; 16 Oct 1984 ; 1 May 1993 ;D-ADUA Lufthansa Cargo ;;;
; D-ADUC ;Douglas DC-8-73CF; Cargo ; 10 Nov 1986 ; 1 May 1993 ;D-ADUC Lufthansa Cargo ;;;
; D-ADUE ;Douglas DC-8-73AF; Cargo ; 6 Aug 1984 ; 1 May 1993 ;D-ADUE Lufthansa Cargo ;;;
; D-ADUI ;Douglas DC-8-73CF; Cargo ; 10 Jul 1984 ; 1 May 1993 ;D-ADUI Lufthansa Cargo ;;;
; D-ADUO ;Douglas DC-8-73CF; Cargo ; 19 Aug 1984 ; 1 May 1993 ;D-ADUO Lufthansa Cargo ;;;
