;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LV-VGF ;Boeing 737-2M6(A); Y120 ; 4 Feb 1993 ; 27 Sep 2002 ;LV-VGF ARG Linea Privada Argentina ;Altair, lsd ;;
; LV-WBO ;Boeing 737-244;; 20 Jul 1993 ;; Scrapped ;;;
; LV-WFX ;Boeing 737-2P6(A);; 4 Feb 1994 ; 18 Jan 2000 ;PK-RIA Mandala Airlines ;Adhara, lsd ;;
; LV-WJS ;Boeing 737-2S3(A);; 20 Jan 1995 ; 28 May 2000 ;PK-RIC Mandala Airlines ;lsd ;;
; LV-WNA ;Boeing 737-2T4(A);; 18 Aug 1995 ; 25 Jan 2001 ;N368AP Aero USA Inc ;lsd ;;
; LV-WNB ;Boeing 737-2T4(A);; 18 Aug 1995 ; 31 Jan 2001 ;N369AP Aero USA Inc ;lsd ;;
; LV-WPA ;Boeing 737-2T4C(A);; 11 Apr 1996 ; 30 Aug 2000 ;N230GE Aero USA Inc ;;;
; LV-WRZ ;Boeing 737-204C; Y120 / Cargo ; 21 Dec 1996 ; 31 Aug 1999 ; Written Off ;;;
; LV-WSH ;Boeing 737-204C; Y120 / Cargo ; Jan 1997 ; 27 Sep 2001 ;LV-WSH ARG Linea Privada Argentina ;lsd ;;
; LV-WYI ;Boeing 737-266(A); Y120 ; 6 Dec 1997 ; Nov 2000 ; Scrapped ;lsd ;;
; LV-YBS ;Boeing 737-266(A);; 22 Jan 1998 ; 13 Nov 2003 ;LV-YBS Southern Winds ;;;
; LV-YGB ;Boeing 737-2S3(A);; 9 Feb 1998 ; 27 Sep 2001 ;LV-YGB ARG Linea Privada Argentina ;lsd ;;
; LV-YXB ;Boeing 737-204(A);; Nov 1998 ; Dec 2003 ;LV-YXB Southern Winds ;;;
; LV-YZA ;Boeing 737-204(A);; Nov 1998 ; Dec 2003 ;LV-YZA Southern Winds ;lsf WFBN Wells Fargo Bank Northwest ;;
; LV-YYC ;Boeing 737-7Q8;; 1 Aug 1998 ; Dec 2001 ;LV-YYC ARG Linea Privada Argentina ;lsd ;;
; LV-ZHX ;Boeing 737-76N;; 24 Mar 1999 ; Dec 2001 ;LV-ZHX ARG Linea Privada Argentina ;lsd ;;
; LV-ZON ;Boeing 737-7Q8;; 17 Feb 1999 ; Dec 2001 ;LV-ZON ARG Linea Privada Argentina ;lsd ;;
; LV-ZRC ;Boeing 737-76N;; 25 Sep 1999 ; Dec 2001 ;LV-ZRC ARG Linea Privada Argentina ;lsd ;;
; LV-ZRM ;Boeing 737-7Q8;; 18 Jan 2000 ; Dec 2001 ;LV-ZRM ARG Linea Privada Argentina ;lsd ;;
; LV-ZRP ;Boeing 737-76N;; 8 Oct 1999 ; Dec 2001 ;LV-ZRP ARG Linea Privada Argentina ;lsd ;;
; LV-ZSJ ;Boeing 737-76N;; 22 Nov 1999 ; 6 Mar 2001 ;N609LP GECAS ;Centaurus, lsd ;;
; LV-ZSN ;Boeing 737-76N;; 2 Dec 1999 ; 1 Dec 2001 ;LV-ZSN ARG Linea Privada Argentina ;lsd ;;
; LV-ZXG ;Boeing 737-7Q8;; 18 Dec 2000 ; Dec 2001 ;LV-ZXG ARG Linea Privada Argentina ;lsd ;;
; G-BPEA ;Boeing 757-236;; 27 Dec 1994 ; 8 Mar 1995 ;G-BPEA Caledonian Airways ;lsf Caledonian Airways ;;
; LV-WMH ;Boeing 757-2Q8;; 15 Sep 1995 ; 18 Oct 2001 ;N101LF ILFC ;lsd ;;
; LV-WTS ;Boeing 757-2Q8;; 1 Jan 1998 ; Sep 2001 ;N745BC Boeing Capital Corporation (BCC) ;lsd ;;
; LV-ZPL ;Boeing 767-3Q8ER;; 7 Jun 1999 ; 20 Sep 2001 ;N401LF ILFC ;lsd ;;
; N69LP ;Saab 340A;; 16 May 1991 ; 26 Sep 1997 ;LV-PMZ Kaiken Lineas Aereas ;lsd ;;
; N72LP ;Saab 340A;; Jan 1987 ; 9 Nov 1996 ;N72LP Saab Aircraft Leasing ;;;
