;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; PH-DWC ;Embraer ERJ-135LR; VIP ; 26 Jul 2021 ;; 22.5 Years ;;
; PH-DWS ;Embraer ERJ-135LR; VIP ; 3 May 2018 ;; 21.4 Years ;;
; PH-JRC ;Embraer EMB-135BJ Legacy; VIP ; 5 Mar 2020 ;; 14.4 Years ;;
; PH-DWA ;Embraer ERJ-145LR; C42 ; 5 Aug 2019 ;; 14.5 Years ;;
