;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; YV-01C ;McDonnell Douglas DC-9-14;; 1975 ; 15 Oct 1976 ;YV-69C AVENSA ;;;
; YV-02C ;McDonnell Douglas DC-9-15;; 1975 ; 9 May 1977 ;I-TIGB Itavia ;;;
; YV-03C ;McDonnell Douglas DC-9-15;; 16 Mar 1985 ; 2 Apr 1993 ; Written Off ;;;
; YV-18C ;McDonnell Douglas DC-9-15;; 8 Aug 1975 ; 15 Oct 1976 ;N969Z Ozark Airlines ;lsf Ozark Airlines ;;
; YV-19C ;McDonnell Douglas DC-9-32;; 4 Apr 1976 ; 1 Nov 1979 ;XA-JEB Aeromexico ;;;
; YV-23C ;McDonnell Douglas DC-9-32; Y112 ; 18 Nov 1976 ; 5 Mar 1991 ; Written Off ;El Oriental ;;
; YV-24C ;McDonnell Douglas DC-9-32; Y112 ; 17 Dec 1976 ; 31 Aug 1994 ;YV-24C Aeropostal ;El Falconiano ;;
; YV-25C ;McDonnell Douglas DC-9-32; Y112 ; 10 Dec 1976 ; 31 Aug 1994 ;YV-25C Aeropostal ;El Andino ;;
; YV-300C ;McDonnell Douglas DC-9-32;; 1978 ; Mar 1979 ;XA-IOV Aeromexico ;;;
; YV-37C ;McDonnell Douglas DC-9-34CF; Y115 ; 6 Nov 1986 ; 31 Aug 1994 ;YV-37C Aeropostal ;El Llanero ;;
; YV-82C ;McDonnell Douglas DC-9-31;; 1 Aug 1993 ; 1 Aug 1994 ;YV-82C AVENSA ;lsf AVENSA ;;
; N672MC ;McDonnell Douglas DC-9-51;; 1 Nov 1987 ; 15 Jun 1988 ;N672MC Hawaiian Airlines ;lsf United States Air Lease ;;
; N673MC ;McDonnell Douglas DC-9-51;; 1 Nov 1987 ; 6 Jun 1988 ;N673MC Hawaiian Airlines ;lsf United States Air Lease ;;
; N674MC ;McDonnell Douglas DC-9-51;; Jan 1988 ; Sep 1988 ;N674MC Hawaiian Airlines ;;;
; OH-LYR ;McDonnell Douglas DC-9-51;; 17 Feb 1993 ; 18 Aug 1994 ;OH-LYR Finnair ;lsf Finnair ;;
; OH-LYS ;McDonnell Douglas DC-9-51;; 17 Feb 1993 ; 5 Aug 1994 ;OH-LYS Finnair ;lsf Finnair ;;
; OH-LYT ;McDonnell Douglas DC-9-51;; 10 Feb 1993 ; 8 Jun 1994 ;OH-LYT Finnair ;lsf Finnair ;;
; YV-20C ;McDonnell Douglas DC-9-51; Y135 ; 19 Oct 1976 ; 31 Aug 1994 ;YV-20C Aeropostal ;El Zuliano ;;
; YV-21C ;McDonnell Douglas DC-9-51; Y135 ; 12 Nov 1976 ; 31 Aug 1994 ;YV-21C Aeropostal ;El Guayanés ;;
; YV-22C ;McDonnell Douglas DC-9-51; Y135 ; 16 Oct 1976 ; 31 Aug 1994 ;YV-22C Aeropostal ;El Margariteño ;;
; YV-32C ;McDonnell Douglas DC-9-51; Y135 ; 22 Nov 1978 ; 31 Aug 1994 ;YV-32C Aeropostal ;El Caraqueño ;;
; YV-33C ;McDonnell Douglas DC-9-51; Y135 ; 20 Dec 1978 ; 31 Aug 1994 ;YV-33C Aeropostal ;El Venezolano ;;
; YV-35C ;McDonnell Douglas DC-9-51; Y137 ; Dec 1979 ; 31 Aug 1994 ;YV-35C Aeropostal ;El Larense ;;
; YV-40C ;McDonnell Douglas DC-9-51;; 19 Oct 1988 ; 29 Mar 1992 ;N600TR Guinness Peat Aviation (GPA) ;lsd ;;
; YV-41C ;McDonnell Douglas DC-9-51;; 4 Aug 1988 ; Oct 1991 ;N603DC Hawaiian Airlines ;lsd ;;
; YV-36C ;McDonnell Douglas MD-83 (DC-9-83);; 30 Jun 1986 ; 17 May 1996 ;N9305N Trans World Airlines (TWA) ;;;
; YV-38C ;McDonnell Douglas MD-83 (DC-9-83);; 20 May 1987 ; 6 Apr 1996 ;N9306T Trans World Airlines (TWA) ;;;
; YV-39C ;McDonnell Douglas MD-83 (DC-9-83);; 26 Feb 1988 ; 23 Aug 1996 ;N583MD McDonnell Douglas Finance Corporation (MDFC) ;lsd ;;
; YV-42C ;McDonnell Douglas MD-83 (DC-9-83);; 25 Jun 1991 ; Mar 1993 ;N793DG FSBU First Security Bank of Utah ;lsd ;;
; YV-43C ;McDonnell Douglas MD-83 (DC-9-83);; 24 Jun 1991 ; Jun 1993 ;N871RA Reno Air ;lsd ;;
; YV-44C ;McDonnell Douglas MD-83 (DC-9-83);; 26 Feb 1992 ; 15 Mar 1993 ;N836RA Reno Air ;;;
