;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-ATIG ;Handley Page HPR-7 Herald 214; Cargo ; 17 Jul 1991 ; 16 Jun 1992 ;G-ATIG Emerald Airways ;lsd ;;
; G-BEYK ;Handley Page HPR-7 Herald 401; Cargo ; 12 Mar 1991 ; 16 Jun 1992 ;G-BEYK Emerald Airways ;lsd ;;
