;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OO-AMI ;Douglas DC-8-33;; 21 May 1973 ; 13 Oct 1974 ;PH-DCA Garuda Indonesia ;;;
; OO-CMB ;Douglas DC-8-33;; 21 May 1973 ; 13 Oct 1974 ;OO-CMB Garuda Indonesia ;;;
; OO-TCP ;Douglas DC-8-33;; Jun 1974 ; 13 Oct 1974 ;N900CL Capitol Air ;;;
