;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-ABDB ;Airbus A320-214; Y180 ; 10 May 2016 ; 18 Oct 2017 ;D-ABDB Air Berlin ;lsf Air Berlin ;;
; D-ASPE ;Airbus A320-232; Y180 ; 15 Mar 2018 ; 1 Nov 2018 ;OE-IHQ GECAS ;lsd ;;
; D-ASPF ;Airbus A320-232; Y180 ; 3 Apr 2018 ; 1 Nov 2018 ;OE-IHR GECAS ;lsd ;;
; D-ASPG ;Airbus A320-214; Y180 ; 11 May 2016 ; 22 Oct 2017 ;F-WTAA Minsheng Financial Leasing (MSFL) ;lsf Air Berlin Group ;;
; D-ASPI ;Airbus A320-214; Y180 ; 14 Jun 2017 ; 31 Oct 2018 ;N154UM UMB Bank ;lsd ;;
; D-ASPK ;Airbus A320-214; Y180 ; 30 Jul 2018 ; 31 Oct 2018 ;UR-WRW Windrose Airlines ;lsd ;;
; YR-SEA ;Airbus A320-231; Y180 ; 28 Mar 2018 ; 31 Oct 2018 ;YR-SEA Star East Airlines ;lsf Star East Airlines ;;
; D-ASPC ;Airbus A321-211; Y220 ; 22 Feb 2018 ; 24 Oct 2018 ;OE-IIR Carlyle Aviation Partners ;lsd ;;
; D-ASPD ;Airbus A321-211; Y220 ; 20 Apr 2018 ; 31 Oct 2018 ;OE-IIT Carlyle Aviation Partners ;lsd ;;
