;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FLCP ;ATR 42-300;; 31 Mar 1993 ; 20 Oct 1998 ;C-FLCP Inter-Canadien ;Spirit of Kingston, 540, lsd ;;
; C-FNCP ;ATR 42-300;; 31 Mar 1993 ; 20 Oct 1998 ;C-FNCP Inter-Canadien ;Spirit of Sarnia, 541 ;;
; C-FQCP ;ATR 42-300;; 31 Mar 1993 ; 20 Oct 1998 ;C-FQCP Inter-Canadien ;Spirit of Windsor, 552 ;;
; C-FTCP ;ATR 42-300;; 31 Mar 1993 ; 20 Oct 1998 ;C-FTCP Inter-Canadien ;Spirit of Timmins, 547 ;;
; C-GHCP ;ATR 42-300;; 31 Mar 1993 ; 20 Oct 1998 ;C-GHCP Inter-Canadien ;Spirit of Sudbury, 553 ;;
; C-GICY ;ATR 42-300;; 30 Jun 1993 ; 1 Apr 1995 ;F-GIVG Regional Airlines ;Spirit of Abitibi, lsd ;;
; C-GXCP ;ATR 42-300;; 31 Mar 1993 ; 20 Oct 1998 ;C-GXCP Inter-Canadien ;Spirit of London, 546 ;;
; C-FCIZ ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 13 Dec 1994 ; 28 Jun 2000 ;C-FCIZ Air Nova ;Spirit of Portland, 169 ;;
; C-FDAO ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 13 Dec 1994 ; 31 Mar 1995 ;C-FDAO Air Inuit ;168 ;;
; C-FDND ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 15 May 1995 ; 27 Mar 2002 ;C-FDND Air Canada Jazz ;opby Air Canada Regional ;;
; C-GAAC ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 24 Feb 1995 ; Jun 2000 ;N801LR Freedom Airlines ;166, lsd ;;
; C-GAAM ;De Havilland Canada DHC-8-102 Dash 8;; 17 Apr 1995 ; 9 Nov 2000 ;6Y-JEB EC Xpress ;;;
; C-GAAN ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 25 Jan 1996 ; 7 Jun 1996 ;C-GAAN Labrador Airways ;165 ;;
; C-GTAE ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 20 Feb 1996 ; 27 Mar 2002 ;C-GTAE Air Canada Jazz ;172, opby Air Canada Regional ;;
; C-GTAF ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 24 May 1995 ; 27 Mar 2002 ;C-GTAF Air Canada Jazz ;174, opby Air Canada Regional ;;
; C-GTAI ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 24 May 1995 ; 27 Mar 2002 ;C-GTAI Air Canada Jazz ;173, opby Air Canada Regional ;;
; C-GTBP ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 1 Apr 1993 ; 27 Mar 2002 ;C-GTBP Air Canada Jazz ;opby Air Canada Regional ;;
; C-GTBU ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 14 Dec 1994 ; 22 Apr 1995 ;N801WP Island Air ;;;
; C-GTCO ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 19 Dec 1995 ; 6 Sep 2001 ;C-GTCO North Cariboo Air ;167, lsd ;;
; C-GWRR ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 17 May 1996 ; 27 Mar 2002 ;C-GWRR Air Canada Jazz ;171, opby Air Canada Regional ;;
; C-FJFM ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 1 Apr 1993 ; 6 Nov 2000 ;C-FJFM Air Nova ;Spirit of Grand Prairie, 191, lsd ;;
; C-FJXZ ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 1 Apr 1993 ; 26 Oct 2000 ;C-FJXZ Air Nova ;Spirit of Penticton, lsd ;;
; C-FTAK ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 1 Apr 1993 ; Oct 2000 ;C-FTAK Air Nova ;Spirit of Kamloops, 190 ;;
; C-GETA ;De Havilland Canada DHC-8-301 Dash 8;; 1 Apr 1993 ; 27 Mar 2002 ;C-GETA Air Canada Jazz ;Spirit of Fort Nelson, opby Air Canada Regional ;;
; C-GEWQ ;De Havilland Canada DHC-8-311 Dash 8;; 1 Apr 1993 ; 27 Mar 2002 ;C-GEWQ Air Canada Jazz ;Spirit of Comeux Valley, opby Air Canada Regional ;;
; C-GFCE ;De Havilland Canada DHC-8-314 Dash 8; Y50 ; 12 Jun 1999 ; 22 Oct 1999 ;N805SA Shuttle America ;lsf Shuttle America ;;
