;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; HS-AKO ;Boeing 737-281(A); Y118 ; 2 Apr 2001 ; Nov 2004 ; Partially Preserved ;Similan ;;
; HS-AKU ;Boeing 737-2B7(A);; 14 Sep 2002 ;; Preserved ;Kavida-Urawan ;;
; HS-VKK ;Boeing 737-2B7(A);; 4 Oct 2002 ; Oct 2004 ;S2-AAI Best Air ;Komkrit-Onwipa ;;
; HS-VKU ;Boeing 737-281(A);; May 2004 ;; Scrapped ;;;
; HS-VAA ;Boeing 747-206B(SUD);; 17 Dec 2003 ; 2005 ; Scrapped ;;;
; HS-VAK ;Boeing 747-2U3B;; 24 Dec 2003 ; Dec 2003 ; Scrapped ;;;
; HS-VAO ;Boeing 747-2U3B;; Apr 2005 ; Dec 2005 ;HS-VAO Saudi Arabian Airlines ;;;
; HS-VAU ;Boeing 747-2U3B;; 31 Dec 2003 ; Dec 2004 ;HS-VAU Saudi Arabian Airlines ;;;
; HS-VAV ;Boeing 747-206B(M)(SUD);; 14 Mar 2006 ; 2006 ; Scrapped ;;;
; HS-VAB ;Boeing 747-312; C34Y428 ; 16 Dec 2004 ; Aug 2005 ; Scrapped ;;;
; HS-VAC ;Boeing 747-306(M);; 1 Feb 2009 ; 18 Jul 2010 ; Scrapped ;;;
; HS-VAN ;Boeing 747-312;; Jul 2010 ; 2010 ; Preserved ;;;
; HS-AGN ;Boeing 747-451;; Dec 2011 ; 27 Mar 2012 ;N106UA WFBN Wells Fargo Bank Northwest ;;;
; HS-AKS ;Boeing 747-422;; 27 Dec 2011 ; 27 Mar 2012 ;N192UA WFBN Wells Fargo Bank Northwest ;;;
; HS-AVA ;Boeing 747-446;; 15 Dec 2011 ; 30 Apr 2012 ;N151AS AerSale Inc ;;;
; HS-KAA ;Boeing 757-2Q8;; 3 Nov 2004 ; 22 Jun 2005 ;N719BC Boeing Capital Corporation (BCC) ;lsd ;;
; HS-KAK ;Boeing 757-256;; 30 Apr 2004 ; 7 Mar 2005 ;N262SR Sojitz Aircraft Leasing ;lsd ;;
