;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 9Q-CNI ;Boeing 737-298C(A);; 19 Nov 1973 ; 21 Jan 1995 ; Written Off ;;;
; 9Q-CNJ ;Boeing 737-298C(A);; 30 Apr 1974 ; 5 Mar 1984 ;N87WA Waites Aviation Company ;;;
; 9Q-CNK ;Boeing 737-298C(A);; 1 May 1974 ; Jun 1997 ;9Q-CNK Lignes Aériennes Congolaises (LAC) ;;;
; 9Q-CNL ;Boeing 737-281;; 26 Feb 1976 ; May 1977 ;EI-BCR Aer Lingus ;lsd ;;
; N331XV ;Boeing 737-275C;; 31 May 1990 ; 10 Jul 1991 ;N331XV Polaris Aircraft Leasing (POLA) ;lsd ;;
; N464AC ;Boeing 737-293;; 17 Apr 1994 ; Apr 1995 ;N464AC Express City ;lsf Flightstar Aviation Corp ;;
; PH-TVP ;Boeing 737-2K2(A);; Jan 1984 ; Apr 1984 ;PH-TVP Transavia ;lsf Transavia ;;
; N747QC ;Boeing 747-121;; 21 Nov 1973 ; 31 Mar 1975 ;N747PA Pan American World Airways (Pan Am) ;Mount Floyo, lsf Pan American World Airways (Pan Am) ;;
; 9Q-CLE ;Douglas DC-8-33;; 25 Oct 1971 ; Nov 1984 ; Scrapped ;;;
; 9Q-CLF ;Douglas DC-8-33;; 25 Oct 1971 ; Nov 1974 ; Scrapped ;;;
; 9Q-CLV ;Douglas DC-8-54(F); Cargo ; 7 Apr 1992 ; 21 May 1997 ;9Q-CLV Lignes Aériennes Congolaises (LAC) ;;;
; 9Q-CLG ;Douglas DC-8-63CF; Cargo ; 25 Oct 1971 ; 7 Feb 1992 ;N815CK Kalitta American International Airways ;Domaine de la Nsélé ;;
; 9Q-CLH ;Douglas DC-8-63(F); Cargo ; 25 Oct 1971 ; 18 Jan 1990 ;N811CK Connie Kalitta Services ;Ville de Kinshasa ;;
; 9Q-CLI ;McDonnell Douglas DC-10-30;; 22 Dec 1988 ; 1992 ; Scrapped ;Mont Ngaliema ;;
; 9Q-CLT ;McDonnell Douglas DC-10-30;; Jan 1976 ; 9 Jun 1985 ;G-NIUK British Caledonian ;Mont Ngafula ;;
