;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; EP-FPA ;Boeing 737-33V;; 29 Apr 2019 ;; 22.7 Years ;;
; EP-FPC ;Boeing 737-36N;; 12 Nov 2019 ;; 24.9 Years ;;
