;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-207C ;Boeing 737-8 MAX; Y189 ; 30 Nov 2018 ; Parked XIY, lsd ; 3.3 Years ;;
; B-207M ;Boeing 737-8 MAX; Y189 ; 30 Dec 2018 ; Parked XUZ, lsd ; 3.2 Years ;;
; B- ;Boeing 737-8 MAX; C8Y168 ; On Order ;; 2.3 Years ;;
; B- ;Boeing 737-8 MAX;; On Order ;; 2.1 Years ;;
; B-1348 ;Boeing 737-8AL(WL); Y189 ; 24 Jan 2018 ;lsd ; 4.1 Years ;;
; B-1350 ;Boeing 737-8AL(WL); Y189 ; 22 Dec 2017 ;lsd ; 4.2 Years ;;
; B-1351 ;Boeing 737-8AL(WL); Y189 ; 30 Jan 2018 ;lsd ; 4.1 Years ;;
; B-1433 ;Boeing 737-8EH(WL); Y189 ; 17 Apr 2017 ;lsd ; 6.9 Years ;;
; B-1435 ;Boeing 737-8EH(WL); Y189 ; 19 May 2017 ;lsd ; 6.7 Years ;;
; B-1480 ;Boeing 737-86W(WL); Y189 ; 12 Jul 2017 ;lsd ; 4.7 Years ;;
; B-1559 ;Boeing 737-86J(WL); Y186 ; 30 Jun 2016 ;lsd ; 9.2 Years ;;
; B-1562 ;Boeing 737-86J(WL); Y186 ; 12 Dec 2016 ;lsd ; 8.8 Years ;;
; B-1905 ;Boeing 737-86J(WL); Y186 ; 20 Apr 2015 ;lsd ; 8.5 Years ;;
; B-1906 ;Boeing 737-86J(WL); Y186 ; 24 Mar 2015 ;lsd ; 9.6 Years ;;
; B-5182 ;Boeing 737-808(WL); C8Y156 ; 22 Oct 2014 ;; 15.3 Years ;;
; B-5430 ;Boeing 737-84P(WL); C8Y156 ; 28 Sep 2014 ;; 13 Years ;;
; B-5503 ;Boeing 737-84P(WL); C8Y156 ; 22 Oct 2014 ;; 12.1 Years ;;
; B-7395 ;Boeing 737-84P(WL); Y189 ; 18 Mar 2016 ;lsd ; 6 Years ;;
