;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; SU-NMA ;Airbus A320-232; Y180 ; 9 Jun 2010 ;lsd ; Bertha ; 20.1 Years ;;
; SU-NMB ;Airbus A320-232; Y180 ; 2 Jul 2010 ;lsd ; Fatima ; 20.1 Years ;;
