;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; HS-BTA ;Boeing 757-2G5;; 9 May 2006 ; 5 Apr 2007 ;N651MG Memphis Group Inc ;;;
; HS-OTA ;Boeing 757-28A;; 29 Nov 2003 ; 2 Mar 2006 ;N368CG Aviation Capital Group (ACG) ;lsd ;;
; HS-OTB ;Boeing 757-236;; Aug 2004 ; 27 Apr 2006 ;N951PG Pegasus Aviation ;lsd ;;
; XU-123 ;Boeing 757-23A;; 1 Dec 2003 ; 6 Aug 2004 ;N549AX Tombo Aviation ;lsf Kampuchea Airlines ;;
; HS-OMA ;McDonnell Douglas MD-82 (DC-9-82); Y168 ; 23 Jun 2005 ; 2011 ; Scrapped ;;;
; HS-OMB ;McDonnell Douglas MD-82 (DC-9-82);; 29 Jun 2005 ; 2011 ; Partially Preserved ;lsd ;;
; HS-OMC ;McDonnell Douglas MD-82 (DC-9-82); Y168 ; 3 Aug 2005 ; Jul 2010 ; Scrapped ;;;
; HS-OMD ;McDonnell Douglas MD-82 (DC-9-82);; 14 Jul 2005 ;; Scrapped ;;;
; HS-OME ;McDonnell Douglas MD-82 (DC-9-82);; 14 Mar 2007 ;; Scrapped ;;;
; HS-OMG ;McDonnell Douglas MD-82 (DC-9-82); Y168 ; 13 Mar 2007 ; 16 Sep 2007 ; Written Off ;;;
; HS-OMH ;McDonnell Douglas MD-83 (DC-9-83);; 10 May 2007 ; 8 Aug 2008 ;N530AW Ansett Worldwide (AWAS) ;lsd ;;
; HS-OMI ;McDonnell Douglas MD-87 (DC-9-87);; 5 Jul 2007 ; 21 Jul 2008 ; Preserved ;;;
; HS-OMJ ;McDonnell Douglas MD-87 (DC-9-87);; 5 Mar 2008 ; 21 Jul 2008 ; Scrapped ;;;
