;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5N-BUN ;Dornier 328-130;; 8 Dec 2016 ;; 23.4 Years ;;
; 5N-BVO ;Dornier 328-110;; 9 Nov 2017 ; Parked ; 25.6 Years ;;
; 5N-DOW ;Dornier 328-110;; 3 Apr 2012 ;; 26 Years ;;
; 5N-DOX ;Dornier 328-110;; 26 Sep 2009 ;; 26 Years ;;
; 5N-DOY ;Dornier 328-110;; 11 Oct 2009 ;; 24.3 Years ;;
