;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EK-32001 ;Airbus A320-212;; Jul 2005 ; Sep 2005 ;EK-32001 Armenian International Airways ;lsf Armenian International Airways ;;
; TS-LBA ;ATR 42-300; Y48 ; 1 Oct 2001 ; 6 Jul 2007 ;TS-LBA SevenAir ;Alyssa ;;
; TS-LBB ;ATR 72-202; Y70 ; 27 Mar 1992 ; 6 Aug 2005 ; Written Off ;Habib Bourguiba ;;
; TS-LBC ;ATR 72-202; Y70 ; 22 Apr 1992 ; 6 Jul 2007 ;TS-LBC SevenAir ;Tahar Haddad ;;
; TS-IEA ;Boeing 737-2H6(A);; 15 Apr 1998 ; 1 Aug 2001 ;N9187D debis AirFinance ;lsd ;;
; TS-IOE ;Boeing 737-2H3(A);; 20 May 2001 ; May 2002 ;TS-IOE Tunisair ;lsf Tunisair ;;
; TS-IOF ;Boeing 737-2H3(A);; Jun 2003 ; Oct 2004 ;TS-IOF Tunisair ;lsf Tunisair ;;
; TS-IEB ;Boeing 737-3Y0;; 9 Feb 2000 ; 26 Apr 2002 ;N905AF GECAS ;lsd ;;
; YU-AJH ;McDonnell Douglas DC-9-32;; 1 Jan 1998 ; Apr 1998 ;YU-AJH JAT Yugoslav Airlines ;lsf JAT Yugoslav Airlines ;;
; YU-AJI ;McDonnell Douglas DC-9-32;; Dec 1997 ; Dec 1998 ;YU-AJI Bellview Airlines ;lsf JAT Yugoslav Airlines ;;
; YU-AJK ;McDonnell Douglas DC-9-32;; Apr 1998 ; 10 Jul 1998 ;Z3-ARD MAT Macedonian Airlines ;lsf JAT Yugoslav Airlines ;;
; YU-AJL ;McDonnell Douglas DC-9-32;; Aug 1996 ; 22 Jul 1997 ;YU-AJL JAT Yugoslav Airlines ;lsf JAT Yugoslav Airlines ;;
; YU-AJM ;McDonnell Douglas DC-9-32;; Apr 1998 ; Sep 1998 ;YU-AJM JAT Yugoslav Airlines ;lsf JAT Yugoslav Airlines ;;
