;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SU-KBB ;Airbus A319-112;; 29 Jul 2008 ; 3 Mar 2011 ;EI-EAF AerCap ;lsd ;;
; SU-KBA ;Airbus A320-212; Y180 ; 13 Mar 2007 ; 9 Aug 2011 ;TS-INF Nouvelair Tunisie ;;;
; SU-KBC ;Airbus A320-214; Y165 ; 14 Jul 2009 ; 23 Nov 2009 ;VP-CXU Nas Air ;lsd ;;
; SU-KBD ;Airbus A320-214; Y165 ; 24 Dec 2009 ; 29 Jul 2011 ;TS-INP Nouvelair Tunisie ;lsf Nouvelair Tunisie ;;
; SU-KBE ;Airbus A320-214; Y180 ; 24 Apr 2010 ; 23 Jun 2011 ;EI-EPX ILFC ;lsd ;;
; TS-IEF ;Boeing 737-3Q8; Y148 ; Oct 2007 ; Mar 2008 ;TS-IEF Karthago Airlines ;lsf Karthago Airlines ;;
