;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LZ-ATR ;ATR 42-300; Y46 ; 8 Dec 2009 ; 7 Oct 2011 ;5H-AMI Tropical Air ;;;
; LZ-ATS ;ATR 42-300; Y46 ; 27 Nov 2007 ; 22 Jun 2015 ;SX-DIQ Astra Airlines ;;;
; LZ-HVB ;Boeing 737-3S1; Y148 ; 5 Jun 2006 ; 28 May 2007 ;LZ-HVB Bulgaria Air ;lsf ACAP ;;
; LZ-HVA ;Boeing 737-4Y0; Y168 ; 6 Jun 2005 ; 2 Nov 2008 ;UR-GAX Ukraine International Airlines ;lsd ;;
; LZ-HBA ;British Aerospace 146-200A; CY76 ; 30 Apr 2004 ; 9 Jan 2008 ; Derelict ;;;
; LZ-HBB ;British Aerospace 146-200A; C8Y76 ; Jul 2008 ; Aug 2011 ;LZ-HBB Bulgaria Air ;;;
; LZ-HBC ;British Aerospace 146-200; C8Y76 ; 8 Aug 2009 ;;LZ-HBC Bulgaria Air ;;;
; LZ-HBZ ;British Aerospace 146-200A; Y97 ; 1 Oct 2008 ; May 2011 ;LZ-HBZ Taban Airlines ;lsf BAE Systems ;;
; LZ-HBD ;British Aerospace 146-300A;; 22 Feb 2006 ;;LZ-HBD Taban Airlines ;;;
; LZ-HBE ;British Aerospace 146-300; Y110 ; 7 Apr 2006 ; Mar 2013 ;LZ-HBE Bulgaria Air ;;;
; LZ-HBF ;British Aerospace 146-300; Y110 ; 21 Oct 2009 ; Feb 2013 ;LZ-HBF Bulgaria Air ;;;
; LZ-HBG ;British Aerospace 146-300; Y110 ; Sep 2009 ; 5 Apr 2013 ;LZ-HBG Bulgaria Air ;;;
; LZ-TIM ;British Aerospace Avro RJ70; C26 ; 10 Aug 2007 ; 22 Oct 2021 ;LZ-TIM Bulgaria Air ;;;
