;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LV-GIH ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 16 Oct 2015 ; 23 Feb 2016 ;EC-MJY Air Nostrum ;lsf Air Nostrum ;;
; LV-GII ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 30 Nov 2015 ; Feb 2016 ;EC-MJZ Air Nostrum ;lsf Air Nostrum ;;
; LV-GIJ ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 23 Dec 2015 ; Mar 2016 ;EC-MJX Air Nostrum ;lsf Air Nostrum ;;
; LV-BEW ;Saab 340A;; 7 Aug 2006 ; 15 Jan 2016 ; Scrapped ;;;
; LV-BMD ;Saab 340A;; 17 Oct 2007 ; 2 Jan 2013 ; Written Off ;;;
; LV-BTP ;Saab 340A;; 9 Jan 2009 ; Oct 2014 ;C6-SBL SkyBahamas Airlines ;;;
; LV-CSK ;Saab 340B;; 11 Nov 2011 ; 15 Jan 2016 ; Stored ;;;
; LV-CYC ;Saab 340B;; 8 Aug 2012 ; 15 Jan 2016 ; Scrapped ;;;
; LV-BEX ;Saab Fairchild 340A;; 2 Aug 2006 ; Feb 2012 ; Stored ;;;
; LV-CEI ;Saab Fairchild 340A;; 28 Jul 2010 ; 15 Jan 2016 ; Preserved ;;;
; LV-CEJ ;Saab Fairchild 340A;; 28 Jul 2010 ; 18 May 2011 ; Written Off ;;;
