;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LV-IZR ;BAC 1-11-420EL One-Eleven;; Nov 1967 ; Jan 1982 ;C-GQBP Quebecair ;;;
; LV-IZS ;BAC 1-11-420EL One-Eleven;; Dec 1967 ; Jan 1982 ;C-GQBV Quebecair ;;;
; LV-JGX ;BAC 1-11-420EL One-Eleven;; 23 Jun 1971 ; 27 Jan 1978 ;N128TA TigerAir ;;;
; LV-JGY ;BAC 1-11-420EL One-Eleven;; Dec 1968 ; 21 Nov 1977 ; Written Off ;;;
; N5039 ;BAC 1-11-401AK One-Eleven;; 31 Dec 1976 ; 31 Mar 1979 ;N5039 Tiger Leasing ;lsd ;;
; N5042 ;BAC 1-11-401AK One-Eleven;; 29 Dec 1976 ; 7 Feb 1979 ;N5042 Tiger Leasing ;lsd ;;
; G-AXJK ;BAC 1-11-501EX One-Eleven;; 9 Dec 1975 ; 3 May 1976 ;G-AXJK British Caledonian ;lsf British Caledonian ;;
; LV-JNR ;BAC 1-11-521FH One-Eleven;; 8 Oct 1971 ; 4 Dec 1973 ; Written Off ;;;
; LV-JNS ;BAC 1-11-521FH One-Eleven;; 13 Nov 1969 ; 11 Jan 1993 ; Scrapped ;;;
; LV-JNT ;BAC 1-11-521FH One-Eleven;; 23 Jun 1971 ; 30 Jun 1994 ;VR-BEC European Aviation ;;;
; LV-LHT ;BAC 1-11-509EW One-Eleven;; 13 Oct 1975 ; 24 Sep 1992 ; Scrapped ;Isla Gran Malvina ;;
; LV-LOX ;BAC 1-11-529FR One-Eleven;; 21 Jan 1975 ; 7 May 1981 ; Written Off ;;;
; LV-MEX ;BAC 1-11-518FG One-Eleven;; 28 Jan 1978 ; 23 Oct 1994 ;LV-MEX Air Patagonia ;;;
; LV-MRZ ;BAC 1-11-518FG One-Eleven;; 27 Apr 1979 ; 30 Nov 1993 ; Preserved ;;;
; LV-MZM ;BAC 1-11-515FB One-Eleven;; Dec 1979 ; 30 Nov 1993 ; Preserved ;Cabo de Hornos ;;
; LV-OAX ;BAC 1-11-524FF One-Eleven;; Feb 1980 ; 6 Sep 1993 ; Preserved ;Puerto Argentino ;;
; LV-OAY ;BAC 1-11-528FL One-Eleven;; 29 Jan 1980 ; 2 Aug 1993 ; Scrapped ;;;
; LV-ZTE ;Boeing 737-228(A); C8Y100 ; 14 Apr 2000 ; 30 Apr 2007 ;LV-ZTE Aerolineas Argentinas ;lsd ;;
; LV-ZTI ;Boeing 737-228(A); C8Y100 ; 31 May 2000 ; 4 Apr 2003 ;LV-ZTI Aerolineas Argentinas ;lsd ;;
; LV-ZTX ;Boeing 737-228(A); C8Y100 ; 21 Aug 2000 ; 2008 ; Stored ;lsd ;;
; LV-ZXB ;Boeing 737-228(A); C8Y100 ; 4 Dec 2000 ; 16 Oct 2006 ;LV-ZXB Aerolineas Argentinas ;lsd ;;
; LV-ZXH ;Boeing 737-228(A); C8Y100 ; 18 Dec 2000 ; 2006 ; Scrapped ;lsd ;;
; LV-ZXP ;Boeing 737-228(A); C8Y100 ; 21 Dec 2001 ; 4 Apr 2003 ;LV-ZXP Aerolineas Argentinas ;lsd ;;
; LV-ZXV ;Boeing 737-228(A); C8Y100 ; 9 Apr 2001 ; 4 Apr 2003 ;LV-ZXV Aerolineas Argentinas ;lsd ;;
; LV-ZYI ;Boeing 737-228(A); C8Y100 ; 20 Nov 2001 ; 2007 ; Scrapped ;lsd ;;
; LV-CDY ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 16 Sep 2010 ; 1 Dec 2020 ;LV-CDY Aerolineas Argentinas ;;;
; LV-CDZ ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 16 Sep 2010 ; 1 Dec 2020 ;LV-CDZ Aerolineas Argentinas ;;;
; LV-CET ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 29 Sep 2010 ; 1 Dec 2020 ;LV-CET Aerolineas Argentinas ;;;
; LV-CEU ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 12 Nov 2010 ; 1 Dec 2020 ;LV-CEU Aerolineas Argentinas ;;;
; LV-CEV ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 12 Nov 2010 ; 1 Dec 2020 ;LV-CEV Aerolineas Argentinas ;;;
; LV-CHO ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 10 Dec 2010 ; 1 Dec 2020 ;LV-CHO Aerolineas Argentinas ;;;
; LV-CHQ ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 14 Dec 2010 ; 1 Dec 2020 ;LV-CHQ Aerolineas Argentinas ;;;
; LV-CHR ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 22 Dec 2010 ; 1 Dec 2020 ;LV-CHR Aerolineas Argentinas ;;;
; LV-CHS ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 23 Dec 2010 ; 1 Dec 2020 ;LV-CHS Aerolineas Argentinas ;;;
; LV-CID ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 11 Feb 2011 ; 1 Dec 2020 ;LV-CID Aerolineas Argentinas ;;;
; LV-CIE ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 25 Feb 2011 ; 1 Dec 2020 ;LV-CIE Aerolineas Argentinas ;;;
; LV-CIF ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 28 Mar 2011 ; 1 Dec 2020 ;LV-CIF Aerolineas Argentinas ;;;
; LV-CIG ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 28 Apr 2011 ; 1 Dec 2020 ;LV-CIG Aerolineas Argentinas ;;;
; LV-CIH ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 28 Apr 2011 ; 1 Dec 2020 ;LV-CIH Aerolineas Argentinas ;;;
; LV-CKZ ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 17 Jun 2011 ; 1 Dec 2020 ;LV-CKZ Aerolineas Argentinas ;;;
; LV-CMA ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 26 Aug 2011 ; 1 Dec 2020 ;LV-CMA Aerolineas Argentinas ;;;
; LV-CMB ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 26 Aug 2011 ; 1 Dec 2020 ;LV-CMB Aerolineas Argentinas ;;;
; LV-CPI ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 16 Sep 2011 ; 1 Dec 2020 ;LV-CPI Aerolineas Argentinas ;;;
; LV-CPJ ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 23 Sep 2011 ; 1 Dec 2020 ;LV-CPJ Aerolineas Argentinas ;;;
; LV-CPK ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 23 Sep 2011 ; 1 Dec 2020 ;LV-CPK Aerolineas Argentinas ;;;
; LV-FPS ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 26 Sep 2013 ; 1 Dec 2020 ;LV-FPS Aerolineas Argentinas ;SkyTeam cs ;;
; LV-FPT ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 24 Oct 2013 ; 1 Dec 2020 ;LV-FPT Aerolineas Argentinas ;;;
; LV-GAQ ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 16 Apr 2016 ; 1 Dec 2020 ;LV-GAQ Aerolineas Argentinas ;lsd ;;
; LV-GBK ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 1 Jun 2016 ; 1 Dec 2020 ;LV-GBK Aerolineas Argentinas ;lsd ;;
; LV-GIK ;Embraer ERJ-190AR (ERJ-190-100 IGW); C8Y88 ; 29 Jun 2016 ; 1 Dec 2020 ;LV-GIK Aerolineas Argentinas ;lsd ;;
