;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GOZA ;Airbus A300B4-103(F); Cargo ; 1 Mar 2001 ; 4 Apr 2002 ;EI-OZA Air Contractors ;;;
; F-GOZB ;Airbus A300B4-103(F); Cargo ; 1 Mar 2001 ; 4 Apr 2002 ;EI-OZB Air Contractors ;;;
; F-GOZC ;Airbus A300B4-103(F); Cargo ; 1 Mar 2001 ; 8 Feb 2002 ;EI-OZC Air Contractors ;;;
; F-GPOA ;ATR 72-202(QC);; 1 Mar 2001 ; 23 Jul 2007 ;EC-KIZ Swiftair ;;;
; F-GPOB ;ATR 72-202(QC);; 1 Mar 2001 ; 23 Jul 2007 ;EC-KJA Swiftair ;;;
; F-GPOD ;ATR 72-202(QC); Cargo ; 1 Mar 2001 ; 14 May 2007 ;F-GPOD Airlinair ;;;
; F-GGVP ;Boeing 737-2K2C(A);; 29 Jul 2001 ; 27 Feb 2003 ;PK-RPH RPX - Republic Express Airlines ;;;
; F-GIXA ;Boeing 737-2K2C(A); Y130 / Cargo ; 1 Mar 2001 ; 15 Apr 2001 ;F-GIXA Air Méditerranée ;;;
; EI-STA ;Boeing 737-31S; Y147 ; 26 Mar 2010 ; 30 Apr 2015 ;EI-STA Air Contractors ;opby Air Contractors ;;
; F-GFUF ;Boeing 737-3B3(QC); Y147/Cargo ; 1 Mar 2001 ; 4 Jun 2015 ;F-GFUF ASL Airlines France ;;;
; F-GIXB ;Boeing 737-33A(SF); Cargo ; 10 Dec 2014 ; 4 Jun 2015 ;F-GIXB ASL Airlines France ;;;
; F-GIXC ;Boeing 737-38B(SF); Cargo ; 8 Feb 2015 ; 4 Jun 2015 ;F-GIXC ASL Airlines France ;;;
; F-GIXD ;Boeing 737-33A(QC); Y147 / Cargo ; 1 Mar 2001 ; 2 Feb 2013 ;HP-1795PST Air Panama ;;;
; F-GIXE ;Boeing 737-3B3(QC); Y147 / Cargo ; 5 Feb 2001 ; 4 Jun 2015 ;F-GIXE ASL Airlines France ;;;
; F-GIXF ;Boeing 737-3B3(QC); Y147 / Cargo ; 26 Feb 2001 ; 11 Sep 2013 ;HP-1796PST Air Panama ;;;
; F-GIXG ;Boeing 737-382(QC); Y147 / Cargo ; 1 Mar 2001 ; 15 May 2002 ;F-GIXG Axis Airways ;lsd ;;
; F-GIXH ;Boeing 737-3S3(QC); Y147 / Cargo ; 28 Nov 2006 ; 1 Feb 2013 ;OE-IBS AMES CAMO ;lsd ;;
; F-GIXI ;Boeing 737-348(QC); Y147 / Cargo ; 1 Mar 2001 ; 19 Mar 2013 ;N809QC Automatic LLC ;lsd ;;
; F-GIXJ ;Boeing 737-3Y0(QC); Y147 / Cargo ; 1 Mar 2001 ; 16 Dec 2013 ;N835AC Aviation Capital Group (ACG) ;lsd ;;
; F-GIXK ;Boeing 737-33A(QC); CY124 / Cargo ; 1 Mar 2001 ; 30 Sep 2002 ;TF-ELO Islandsflug ;;;
; F-GIXL ;Boeing 737-348(QC); Y147 / Cargo ; 1 Mar 2001 ; 23 Feb 2012 ;EI-BUE Mistral Air ;lsd ;;
; F-GIXO ;Boeing 737-3Q8(QC); Y147 / Cargo ; 1 Mar 2001 ; 30 Nov 2013 ;N846AC Aviation Capital Group (ACG) ;lsd ;;
; F-GIXP ;Boeing 737-3M8(QC);; 1 Mar 2001 ; 19 Dec 2003 ;TF-ELM Islandsflug ;lsf Gustav Leasing VIII Ltd ;;
; F-GIXR ;Boeing 737-3H6(SF); Cargo ; 1 Mar 2001 ; 9 Apr 2014 ;VH-VLI Our Airline ;lsd ;;
; F-GIXS ;Boeing 737-3H6(SF); Cargo ; 1 Mar 2001 ; 4 Jun 2015 ;F-GIXS ASL Airlines France ;lsd ;;
; F-GIXT ;Boeing 737-39M(QC); Y147 / Cargo ; 27 Jun 2005 ; 4 Jun 2015 ;F-GIXT ASL Airlines France ;;;
; F-GZTA ;Boeing 737-33V(QC); Y147 / Cargo ; 29 Jan 2008 ; 4 Jun 2015 ;F-GZTA ASL Airlines France ;;;
; F-GZTB ;Boeing 737-33V(QC); Y147 / Cargo ; 22 Mar 2008 ; 4 Jun 2015 ;F-GZTB ASL Airlines France ;;;
; F-GZTM ;Boeing 737-3B3(QC); Y147/Cargo ; 24 Mar 2015 ; 4 Jun 2015 ;F-GZTM ASL Airlines France ;;;
; F-GIXN ;Boeing 737-4Y0(SF); Cargo ; 18 Dec 2013 ; 4 Jun 2015 ;F-GIXN ASL Airlines France ;;;
; F-GIXU ;Boeing 737-4Y0(SF); Cargo ; 27 Dec 2013 ; 24 Feb 2015 ;OE-IAF TNT Airways ;;;
; F-GZTI ;Boeing 737-408(SF); Cargo ; 4 Sep 2012 ; 4 Jun 2015 ;F-GZTI ASL Airlines France ;lsd ;;
; F-GZTJ ;Boeing 737-4S3(SF); Cargo ; 25 May 2012 ; 4 Jun 2015 ;F-GZTJ ASL Airlines France ;lsd ;;
; F-GZTC ;Boeing 737-73V(WL); Y149 ; 8 Jan 2010 ; 4 Jun 2015 ;F-GZTC ASL Airlines France ;lsd ;;
; F-GZTD ;Boeing 737-73V(WL); Y149 ; 1 Apr 2010 ; 4 Jun 2015 ;F-GZTD ASL Airlines France ;lsd ;;
; F-GZTG ;Boeing 737-73S(WL); Y148 ; 20 Apr 2015 ; 4 Jun 2015 ;F-GZTG ASL Airlines France ;lsd ;;
; F-GZTH ;Boeing 737-73S(WL); Y148 ; 29 Apr 2015 ; 4 Jun 2015 ;F-GZTH ASL Airlines France ;lsd ;;
