;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-2959 ;Boeing 737-31B(SF); Cargo ; 11 Dec 2020 ;; 26 Years ;;
; B-2866 ;Boeing 757-25C(PCF); Cargo ; 23 Sep 2021 ;; 17.5 Years ;;
; B-2868 ;Boeing 757-25C;; 30 Jan 2021 ; Parked CTU ; 20.2 Years ;;
; B-2869 ;Boeing 757-25C(PCF); Cargo ; 8 Feb 2021 ;; 19.9 Years ;;
