;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; 9A-BTJ ;Airbus A319-112;; 14 Jul 2021 ;lsd, opf MyWings ;; 19.5 Years ;;
; 9A-BTG ;Airbus A320-212; Y180 ; 4 Apr 2016 ;; Michele ; 24 Years ;;
; 9A-BTH ;Airbus A320-214; Y180 ; 13 Apr 2019 ;lst United Nigeria ; Cecilia ; 20.9 Years ;;
; 9A-BTI ;Airbus A320-214; Y180 ; 10 Sep 2020 ;lsd ; Luka ; 18 Years ;;
; 9A-BTE ;Fokker F100; Y109 ; 28 Oct 2016 ;Idealtours cs ;; 29.5 Years ;;
