;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FDOJ ;De Havilland Canada DHC-8-102 Dash 8;; 21 Dec 1988 ; 22 Dec 1988 ;C-FDOJ Air Alliance ;;;
; C-GFQI ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 21 Jan 2000 ; 14 Aug 2000 ;V2-LFJ Caribbean Star Airlines ;;;
