;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; SU-CBY ;Bombardier CRJ-900 (CL-600-2D24); Y90 ; 8 Feb 2012 ;; 10.1 Years ;;
; SU-CCB ;Bombardier CRJ-900 (CL-600-2D24); Y90 ; 10 Jun 2015 ;; 6.7 Years ;;
; SU-CCH ;Bombardier CRJ-900LR (CL-600-2D24); Y90 ; 22 Jun 2019 ;; 4.2 Years ;;
; SU-CBF ;De Havilland Canada DHC-8-315Q Dash 8; Y50 ; 31 May 2002 ;; 20 Years ;;
; SU-CBG ;De Havilland Canada DHC-8-315Q Dash 8; Y50 ; 4 Jul 2002 ;; 19.9 Years ;;
; SU-CBH ;De Havilland Canada DHC-8-315Q Dash 8; Y50 ; 30 May 2003 ;; 19.3 Years ;;
; SU-CBJ ;De Havilland Canada DHC-8-315Q Dash 8; Y50 ; 3 Feb 2005 ;; 17.4 Years ;;
; SU-CBN ;De Havilland Canada DHC-8-315Q Dash 8; Y50 ; 22 Nov 2006 ;; 15.5 Years ;;
