;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GKOC ;ATR 72-202;; 3 Jan 1994 ; Dec 1994 ;F-GKOC TAT European Airlines ;lsf TAT European Airlines ;;
; F-ORAC ;ATR 72-202;; 25 Nov 1994 ; Jan 1995 ;F-ORAC Royal Air Cambodge ;lsd ;;
; F-ORAN ;ATR 72-202;; 21 Oct 1994 ; Jan 1995 ;F-ORAN Royal Air Cambodge ;lsd ;;
; HS-TBA ;Boeing 737-2P5(A);; Oct 1994 ; Feb 1996 ;RDPL-34133 Lao Airlines ;;;
; OO-SDR ;Boeing 737-229C(A);; 8 Dec 1992 ; 23 Mar 1993 ;OO-SDR Sabena ;lsf Sabena ;;
; XU-123 ;Boeing 757-23A;; 28 Oct 2003 ; 1 Dec 2003 ;XU-123 One-Two-Go ;lsd ;;
; XU-234 ;Boeing 757-2G5;; 31 Mar 2004 ; 9 May 2004 ;XU-234 One-Two-Go ;;;
; XU-600 ;Lockheed L-1011-385-1 TriStar 1; C49Y250 ; Mar 1999 ; 4 Feb 2001 ; Scrapped ;lsf Orient Thai Airlines ;;
; XU-700 ;Lockheed L-1011-385-1 TriStar 1; C49Y250 ; Mar 1999 ; 22 Jul 2000 ;XU-700 Angel Air ;;;
; XU-800 ;Lockheed L-1011-385-1 TriStar 1; Y362 ; Feb 1999 ; 31 Aug 1999 ;N6410B IAL Aircraft Holdings ;lsd ;;
