;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-16331 ;Airbus A330-302; C30Y279 ; 20 Oct 2011 ;lsd, Bad Badtz-Maru cs ; 10.4 Years ;;;
; B-16332 ;Airbus A330-302; C30Y279 ; 29 Nov 2011 ;lsd, Sanrio Characters Joyful Dream cs ; 10.3 Years ;;;
; B-16333 ;Airbus A330-302; C30Y279 ; 15 Dec 2011 ;lsd, Hello Kitty - Sanrio Characters cs ; 10.3 Years ;;;
; B-16335 ;Airbus A330-302; C30Y279 ; 24 Nov 2015 ;lsd ; 6.3 Years ;;;
; B-16336 ;Airbus A330-302; C30Y279 ; 22 Dec 2015 ;lsd ; 6.2 Years ;;;
; B-16337 ;Airbus A330-302; C30Y279 ; 24 Jan 2017 ;lsd ; 5.2 Years ;;;
; B-16338 ;Airbus A330-302; C30Y279 ; 27 Mar 2017 ; Parked, lsd ; 5 Years ;;;
; B-16339 ;Airbus A330-302; C30Y279 ; 28 Jun 2017 ;lsd ; 4.8 Years ;;;
; B-16340 ;Airbus A330-302; C30Y279 ; 26 Oct 2017 ;lsd ; 4.4 Years ;;;
; B-17017 ;ATR 72-600 (72-212A); Y70 ; 7 Sep 2016 ; Parked, opby UNI Airways ; 5.5 Years ;;;
; B-16703 ;Boeing 777-35EER; C38W64Y221 ; 22 Jun 2006 ;lsd ; 15.7 Years ;;;
; B-16705 ;Boeing 777-35EER; C38W64Y221 ; 16 Nov 2006 ;; 15.3 Years ;;;
; B-16706 ;Boeing 777-35EER; C38W64Y221 ; 9 Feb 2007 ;; 15.1 Years ;;;
; B-16707 ;Boeing 777-35EER; C38W64Y221 ; 10 May 2007 ;; 14.8 Years ;;;
; B-16708 ;Boeing 777-35EER; C38W64Y221 ; 22 Aug 2007 ;; 14.5 Years ;;;
; B-16709 ;Boeing 777-35EER; C38W64Y221 ; 12 Dec 2007 ;; 14.2 Years ;;;
; B-16710 ;Boeing 777-35EER; C38W64Y221 ; 26 Mar 2008 ;; 14 Years ;;;
; B-16711 ;Boeing 777-35EER; C38W64Y221 ; 29 May 2008 ;; 13.8 Years ;;;
; B-16712 ;Boeing 777-35EER; C38W64Y221 ; 24 Jul 2008 ;lsd ; 13.6 Years ;;;
; B-16713 ;Boeing 777-35EER; C38W64Y221 ; 20 Jan 2009 ;; 13.1 Years ;;;
; B-16715 ;Boeing 777-35EER; C38W64Y221 ; 18 Dec 2009 ;Star Alliance cs ; 12.5 Years ;;;
; B-16716 ;Boeing 777-35EER; C38W64Y221 ; 18 Dec 2009 ;; 12.3 Years ;;;
; B-16717 ;Boeing 777-35EER; C38W64Y221 ; 15 Apr 2020 ; Parked ; 11.9 Years ;;;
; B-16718 ;Boeing 777-35EER; C39W56Y238 ; 30 Apr 2014 ; Parked ; 8 Years ;;;
; B-16719 ;Boeing 777-36NER; C39W56Y238 ; 21 May 2014 ;; 7.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-16720 ;Boeing 777-36NER; C39W56Y238 ; 25 Jun 2014 ;; 7.7 Years ;;;
; B-16721 ;Boeing 777-35EER; C39W56Y238 ; 12 Feb 2015 ;; 7.1 Years ;;;
; B-16722 ;Boeing 777-36NER; C39W56Y238 ; 27 May 2015 ;Hello Kitty Shining Star cs ; 6.8 Years ;;;
; B-16723 ;Boeing 777-36NER; C39W56Y238 ; 29 Jun 2015 ;; 6.7 Years ;;;
; B-16725 ;Boeing 777-35EER; C39W56Y238 ; 11 Nov 2015 ;lsd ; 6.4 Years ;;;
; B-16726 ;Boeing 777-35EER; C39W56Y238 ; 14 Jan 2016 ;lsd ; 6.1 Years ;;;
; B-16727 ;Boeing 777-35EER; C39W56Y238 ; 30 Jun 2016 ;; 5.7 Years ;;;
; B-16728 ;Boeing 777-36NER; C39W56Y238 ; 29 Jul 2016 ;lsd ; 5.6 Years ;;;
; B-16729 ;Boeing 777-35EER; C39W56Y238 ; 1 Sep 2016 ;lsd ; 5.5 Years ;;;
; B-16730 ;Boeing 777-36NER; C39W56Y258 ; 12 Sep 2016 ;lsd ; 5.5 Years ;;;
; B-16731 ;Boeing 777-36NER; C39W56Y258 ; 29 Sep 2016 ;lsd ; 5.4 Years ;;;
; B-16732 ;Boeing 777-36NER; C39W56Y258 ; 28 Oct 2016 ;lsd ; 5.4 Years ;;;
; B-16733 ;Boeing 777-3SHER; C39W56Y258 ; 19 Jan 2017 ;lsd ; 5.1 Years ;;;
; B-16735 ;Boeing 777-3ALER; C39W56Y258 ; 16 Mar 2017 ;lsd ; 5 Years ;;;
; B-16736 ;Boeing 777-36NER; C39W56Y258 ; 29 Mar 2017 ;lsd ; 5 Years ;;;
; B-16737 ;Boeing 777-3ALER; C39W56Y258 ; 27 Apr 2017 ;lsd ; 4.9 Years ;;;
; B-16738 ;Boeing 777-36NER; C39W56Y258 ; 27 Jun 2017 ;lsd ; 4.7 Years ;;;
; B-16739 ;Boeing 777-35EER; C39W56Y258 ; 17 Aug 2017 ;; 4.6 Years ;;;
; B-16740 ;Boeing 777-35EER; C39W56Y258 ; 21 Sep 2017 ;; 4.5 Years ;;;
; B-16781 ;Boeing 777-F5E; Cargo ; 8 Nov 2017 ;; 4.3 Years ;;;
; B-16782 ;Boeing 777-F5E; Cargo ; 3 May 2018 ;; 3.9 Years ;;;
; B-16783 ;Boeing 777-F5E; Cargo ; 29 Aug 2018 ;; 3.6 Years ;;;
; B-16785 ;Boeing 777-F; Cargo ; 14 Dec 2018 ;; 3.2 Years ;;;
; B-16786 ;Boeing 777-F; Cargo ; 29 May 2019 ;; 2.8 Years ;;;
; B-16787 ;Boeing 777-F; Cargo ; 14 Oct 2021 ;; 0.4 Years ;;;
; B-16788 ;Boeing 777-F; Cargo ; 17 Dec 2021 ;; 0.3 Years ;;;
; B-16789 ;Boeing 777-F; Cargo ; 27 Dec 2021 ;; 0.2 Years ;;;
; B-17801 ;Boeing 787-10 Dreamliner; C34Y308 ; 19 Jun 2019 ;; 2.8 Years ;;;
; B-17802 ;Boeing 787-10 Dreamliner; C34Y308 ; 26 Jul 2019 ;lsd ; 2.6 Years ;;;
; B-17803 ;Boeing 787-10 Dreamliner; C34Y308 ; 14 Aug 2019 ;; 2.6 Years ;;;
; B-17805 ;Boeing 787-10 Dreamliner; C34Y308 ; 4 Oct 2019 ;; 2.4 Years ;;;
; B-17806 ;Boeing 787-10 Dreamliner; C34Y308 ; 13 Feb 2020 ;lsd ; 2.1 Years ;;;
; B-17807 ;Boeing 787-10 Dreamliner; C34Y308 ; 30 Sep 2020 ;; 1.7 Years ;;;
; B-17808 ;Boeing 787-10 Dreamliner; C34Y308 ; On Order ;; 1.2 Years ;;;
; B-17809 ;Boeing 787-10 Dreamliner; C34Y308 ; On Order ;; 1.1 Years ;;;
; B-17810 ;Boeing 787-10 Dreamliner; C34Y308 ; On Order ;; 0.8 Years ;;;
; B-17881 ;Boeing 787-9 Dreamliner; C26Y278 ; 30 Sep 2018 ;lsd ; 3.4 Years ;;;
; B-17882 ;Boeing 787-9 Dreamliner; C26Y278 ; 29 Oct 2018 ;lsd ; 3.4 Years ;;;
; B-17883 ;Boeing 787-9 Dreamliner; C26Y278 ; 20 Feb 2019 ;lsd ; 3.1 Years ;;;
; B-17885 ;Boeing 787-9 Dreamliner; C26Y278 ; 15 May 2019 ;lsd ; 2.8 Years ;;;
