;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SE-DLP ;Boeing 737-205;; 1 Sep 1993 ; 9 Jan 1995 ;XA-SYT Magnicharters ;Sunset of Bollnaes, lsf Nyckeln Flygleasing AB ;;
; G-MONG ;Boeing 737-3Y0;; 2 Apr 1995 ; 30 Oct 1995 ;G-MONG Monarch Airlines ;lsf Monarch Airlines ;;
; SE-DLO ;Boeing 737-3Y0;; 3 Feb 1995 ; 15 Dec 1995 ;N962WP Western Pacific Airlines ;lsd ;;
; SE-DTA ;Boeing 737-3Q8;; 14 Dec 1994 ; 1 May 1996 ;SE-DTA EuroBelgian Airlines (EBA) ;lsd ;;
; SE-DTB ;Boeing 737-4Y0;; 23 Mar 1995 ; 18 Oct 1996 ;SE-DTB Nordic European Airlines ;lsd ;;
; SE-DTC ;Lockheed L-1011-385-1 TriStar 1; Y362 ; 4 Apr 1995 ; Jul 1996 ;SE-DTC Nordic European Airlines ;lsd ;;
; SE-DTD ;Lockheed L-1011-385-1 TriStar 1; Y362 ; 19 Jun 1995 ; 6 Jun 1996 ;TF-ABV Air Atlanta Icelandic ;City of Bolinas , lsd ;;
; SE-DBO ;McDonnell Douglas DC-9-21; Y85 ; 15 Aug 1991 ; 1 Jun 1992 ;SE-DBO SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
; SE-DLC ;McDonnell Douglas DC-9-41; Y110 ; 20 Dec 1992 ; 11 Jan 1995 ;N990AX Airborne Express ;City of Stockholm, lsf Air Partner AB ;;
; SE-DFT ;McDonnell Douglas MD-82 (DC-9-82);; 29 Nov 1992 ; 31 Oct 1994 ;SE-DFT SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
; SE-DFX ;McDonnell Douglas MD-82 (DC-9-82); Y156 ; 5 Jan 1992 ; 2 Oct 1992 ;SE-DFX Scanair ;lsf SAS Scandinavian Airlines ;;
; SE-DID ;McDonnell Douglas MD-82 (DC-9-82); Y156 ; 1 Jun 1992 ; 21 Sep 1992 ;SE-DID SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
; SE-DPS ;McDonnell Douglas MD-83 (DC-9-83);; 29 Apr 1994 ; 12 Mar 1995 ;HB-IUK BalairCTA ;lsd ;;
