;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-KJA ;Boeing 737-8JP(WL);; 6 Sep 2021 ;lsd ; 5 Years ;;
; B-KJB ;Boeing 737-8JP(WL);; Due ; Stored, lsd ; 4.9 Years ;;
