;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N1120J ;BAC 1-11-204AF One-Eleven; Y79 ; 22 Nov 1983 ; 31 Dec 1983 ;N1120J USAir ;lsf USAir ;;
; N1301T ;McDonnell Douglas DC-9-14;; 1 Nov 1988 ; 29 Jan 1991 ;EC-622 Air Sur ;lsd ;;
; N38641 ;McDonnell Douglas DC-9-14; Y90 ; 1 Jun 1983 ; 15 Jun 1991 ;N38641 Braniff International Airlines ;lsf Graner Aircraft ;;
; N50AF ;McDonnell Douglas DC-9-15RC;; 28 Nov 1981 ; 7 Mar 1988 ;I-TIAN Unifly Express ;;;
; N66AF ;McDonnell Douglas DC-9-15RC;; 4 Dec 1981 ; 15 Jun 1984 ;N66AF Ross Aviation ;;;
; N70AF ;McDonnell Douglas DC-9-15RC;; 13 Nov 1981 ; 23 Apr 1982 ;N70AF Air Florida ;lsf Air Florida ;;
; N72AF ;McDonnell Douglas DC-9-15RC;; 12 Nov 1981 ; Jan 1982 ;N72AF Purolator Courier ;;;
; N73AF ;McDonnell Douglas DC-9-15RC;; 30 Nov 1981 ; 13 Sep 1982 ;N73AF All Star Airlines ;;;
; N75AF ;McDonnell Douglas DC-9-15RC;; 12 Nov 1981 ; May 1982 ;N75AF Purolator Courier ;;;
; N930EA ;McDonnell Douglas DC-9-14;; 26 Jan 1988 ; 13 Sep 1991 ;XA-RSQ Estrellas Del Aire ;lsd ;;
; N931EA ;McDonnell Douglas DC-9-14; Y90 ; 4 Feb 1984 ; 15 Jun 1991 ;N931EA Braniff International Airlines ;lsf Graner Aircraft ;;
; N932EA ;McDonnell Douglas DC-9-14;; 11 Feb 1984 ; 15 Jun 1991 ;N932EA Braniff International Airlines ;lsf Graner Aircraft ;;
