;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PH-KJH ;Saab 340A;; 20 Jul 1987 ; 11 May 1990 ;SE-KPE Salenia ;;;
; PH-KSA ;Saab 340B;; 26 Jan 1990 ; 1 Apr 1991 ;PH-KSA KLM Cityhopper ;;;
; PH-KSB ;Saab 340B;; 15 Feb 1990 ; 1 Apr 1991 ;PH-KSB KLM Cityhopper ;;;
; PH-KSC ;Saab 340B;; 1 Mar 1990 ; 1 Apr 1991 ;PH-KSC KLM Cityhopper ;;;
; PH-KSD ;Saab 340B;; 17 May 1990 ; 1 Apr 1991 ;PH-KSD KLM Cityhopper ;;;
; PH-KSE ;Saab 340B;; 12 Apr 1990 ; 1 Apr 1991 ;PH-KSE KLM Cityhopper ;;;
; PH-KSF ;Saab 340B;; 24 Apr 1990 ; 1 Apr 1991 ;PH-KSF KLM Cityhopper ;;;
; PH-KSG ;Saab 340B; Y33 ; 3 May 1990 ; 1 Apr 1991 ;PH-KSG KLM Cityhopper ;;;
; PH-KSH ;Saab 340B;; 3 Jul 1990 ; 1 Apr 1991 ;PH-KSH KLM Cityhopper ;;;
; PH-KSI ;Saab 340B;; 29 Nov 1990 ; 1 Apr 1991 ;PH-KSI KLM Cityhopper ;;;
; PH-KSK ;Saab 340B;; 19 Feb 1991 ; 1 Apr 1991 ;PH-KSK KLM Cityhopper ;;;
; PH-KJK ;Saab Fairchild 340A;; 17 Feb 1989 ; 1 Apr 1991 ;PH-KJK KLM Cityhopper ;;;
; PH-KJL ;Saab Fairchild 340A;; 9 Mar 1989 ; 9 May 1990 ;SE-KPD Express Airlines I ;;;
