;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; CS-TFU ;Airbus A319-115(LR); VIP ; 8 Apr 2016 ; 25 Oct 2018 ;CS-TFU White ;lsf White ;;
; D-APAA ;Airbus A319-132; Y126 ; 17 Apr 2003 ; 24 Apr 2008 ;A6-EID Etihad Airways ;lsd ;;
; D-APAB ;Airbus A319-132; Y126 ; 27 May 2003 ; 9 May 2008 ;A6-EIE Etihad Airways ;lsd ;;
; D-APAC ;Airbus A319-132(LR); C48 ; 20 May 2003 ; Dec 2008 ;SX-OAN Olympic Air ;lsd ;;
; D-APAD ;Airbus A319-132(LR); C48 ; 5 Jun 2003 ; 25 Jul 2009 ;SX-OAO Olympic Air ;lsd ;;
; D-APTA ;Airbus A319-112; C48 ; 25 Nov 2018 ; 24 May 2019 ; Scrapped ;lsd ;;
; D-ASPA ;Airbus A319-112; C48 ; 2 Dec 2015 ; 27 Apr 2016 ;D-ASPA Saudi Arabian Airlines ;lsd ;;
; D-ASPB ;Airbus A319-112; C48 ; 25 Nov 2018 ; 25 Nov 2018 ; Stored ;lsd ;;
; D-AWBB ;Boeing 737-7CN(WL) BBJ; C20Y66 ; 16 Nov 2015 ; 25 Sep 2018 ; Scrapped ;lsd ;;
; D-AWBC ;Boeing 737-7AK BBJ;; 13 Jun 2018 ; 10 Oct 2018 ; Scrapped ;lsd ;;
; D-APBB ;Boeing 737-8Q8(WL);; 5 Jun 2008 ; 11 Jan 2014 ;VQ-BPX Orenair (Orenburg Airlines) ;lsd ;;
; D-APBC ;Boeing 737-8BK(WL);; 16 Apr 2009 ; 23 Jun 2016 ;OM-IEX AirExplore ;lsd ;;
; D-APBD ;Boeing 737-8BK(WL);; 15 Aug 2009 ; 13 Jun 2014 ;N808SY Sun Country Airlines ;lsd ;;
