;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; 9H-PTN ;Airbus A330-202;; 7 Mar 2020 ; Parked NAP ;; 19.7 Years ;;
; 9H-RTU ;Airbus A330-202;; 25 May 2021 ; Parked NAP, lsd ;; 19.9 Years ;;
; 9H-FRA ;Boeing 737-85F(WL); Y189 ; 21 May 2019 ; Parked KTW, lsd ;; 21.2 Years ;;
; 9H-FSJ ;Boeing 737-86N(WL); Y189 ; 3 Apr 2019 ; Parked NAP, lsd ; città di Bergamo ; 19.8 Years ;;
; 9H-GAW ;Boeing 737-8Z0(WL); Y189 ; 20 Mar 2019 ; Parked BGY, lsd ; Città di Pisa ; 22.1 Years ;;
; 9H-GAX ;Boeing 737-8Z0(WL); Y189 ; 26 Mar 2019 ; Parked KTW, lsd ; Città di Genova ; 22.1 Years ;;
; 9H-GFP ;Boeing 737-89L(WL); Y189 ; 16 Apr 2019 ; Parked KTW, lsd ; Città di Torino ; 22.5 Years ;;
; I-LCFC ;Boeing 737-86N; Y189 ; 16 Jul 2019 ; Parked KTW, lsd ;; 15.3 Years ;;
