;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-STRP ;Airbus A320-211; Y180 ; 1 Sep 2011 ; 6 Oct 2011 ; Scrapped ;lsd ;;
; G-BZZA ;Boeing 737-3L9; Y148 ; 2 Jun 2003 ; 29 Oct 2003 ;G-BZZA Pembroke ;lsd ;;
; G-STRA ;Boeing 737-3S3; Y148 ; 30 Nov 2006 ; 30 Nov 2006 ;PK-KKY Adam Air ;lsd ;;
; G-STRB ;Boeing 737-3Y0;; 8 Dec 2005 ; 30 Mar 2006 ;N255CF GECAS ;lsd ;;
; G-STRE ;Boeing 737-36N;; 17 Nov 2006 ; 10 Jan 2007 ;ES-ABK Estonian Air ;;;
; G-STRI ;Boeing 737-33A; Y148 ; 10 Nov 2009 ; 5 Jun 2010 ;G-STRI TrawelFly ;;;
; G-STRJ ;Boeing 737-33A; Y148 ; 26 Oct 2011 ; 26 Aug 2012 ;A6-ESR Eastern SkyJets ;lsd ;;
; G-PJPJ ;Boeing 737-5H6; Y123 ; 21 Nov 2011 ; 1 Dec 2011 ;G-PJPJ GECAS ;lsd ;;
; G-STRC ;Boeing 737-7BX;; 30 May 2002 ; 17 Dec 2004 ;B-5063 Air China ;lsd ;;
; G-STRD ;Boeing 737-7BX;; 31 May 2002 ; 21 Dec 2004 ;B-5064 Air China ;lsd ;;
; G-STRF ;Boeing 737-76N(WL); Y148 ; 1 Apr 2004 ; 11 Mar 2009 ;G-STRF Iceland Express ;lsd ;;
; G-STRH ;Boeing 737-76N(WL); Y148 ; 1 Dec 2009 ; 22 Jan 2010 ;OY-MRS Cimber Sterling ;lsd ;;
; G-STRN ;Boeing 737-7L9(WL); Y148 ; 17 Oct 2011 ; 22 Nov 2011 ;D-ALAD DAE Capital ;lsd ;;
; G-OAVB ;Boeing 757-23A; Y233 ; 10 May 2004 ; 13 Dec 2007 ;N920FD FedEx Express ;lsd ;;
; G-OJIB ;Boeing 757-23A;; 12 Jan 2011 ; 22 Dec 2011 ;N938FD FedEx Express ;;;
; G-OOOB ;Boeing 757-28A;; 15 Nov 2004 ; 31 Oct 2007 ;N822PB Pembroke ;lsd ;;
; G-OPJB ;Boeing 757-23A;; Oct 2008 ; 22 Apr 2009 ;N924AW Ansett Worldwide (AWAS) ;lsd ;;
; G-STRW ;Boeing 757-28A;; 21 Jul 2009 ; 21 Nov 2011 ;N176CA National Airlines ;lsd ;;
; G-STRX ;Boeing 757-28A;; 22 Dec 2010 ; 12 Nov 2011 ;EI-ETR ILFC ;Iron Maiden cs ;;
; G-STRY ;Boeing 757-28A;; 31 Aug 2011 ; 15 Dec 2011 ;EI-ETS ILFC ;lsd ;;
; G-STRZ ;Boeing 757-258;; 22 Dec 2010 ; 15 Sep 2011 ;N965FD FedEx Express ;lsd ;;
