;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PK-TZF ;ATR 42-320;; 2 Jan 2018 ; Mar 2021 ;PK-YRE Trigana Air Service ;lsf Asia Cargo Leasing ;;
; PK-TZG ;ATR 42-300;; 2 Jan 2018 ;; Stored ;lsf Asia Cargo Leasing ;;
; PK-TZH ;ATR 42-300;; 2 Jan 2018 ;; Stored ;lsf Asia Cargo Leasing ;;
; PK-TXA ;Boeing 737-2B7(A);; 29 Dec 2004 ; Jun 2006 ;PK-CJN Sriwijaya Air ;lsd ;;
; PK-TXC ;Boeing 737-2B7(A); Y118 ; 21 Aug 2003 ; Mar 2005 ;PK-CJM Sriwijaya Air ;Glory, lsd ;;
; PK-TXD ;Boeing 737-284(A);; 13 Jun 2004 ; 13 Apr 2013 ; Preserved ;;;
; PK-TXE ;Boeing 737-284(A);; Apr 2005 ; 1 Dec 2005 ;PK-CJL Sriwijaya Air ;lsf Aero North International ;;
; PK-TXF ;Boeing 737-284(A);; 29 Dec 2004 ; 2013 ; Stored ;;;
; PK-TXK ;Boeing 737-2B7(A);; 5 Nov 2012 ; 22 Mar 2018 ;PK-JRA Jayawijaya Dirgantara ;lsd ;;
; PK-TXY ;Boeing 737-204(A);; 8 Apr 2013 ; 11 Mar 2019 ; Stored ;lsf Aero North International ;;
; PK-TXI ;Boeing 737-322; Y128 ; Sep 2018 ; 16 Dec 2019 ;PK-YRA Trigana Air Service ;;;
; PK-TXJ ;Boeing 737-3M8;; 15 Nov 2010 ; 2014 ; Scrapped ;;;
; PK-TXZ ;Boeing 737-36N;; 20 Jun 2013 ; 12 Nov 2019 ;EP-FPC FlyPersia ;lsf Aero North International ;;
; PK-TZA ;Boeing 737-33V;; 26 Aug 2013 ; 17 Sep 2016 ;EP-FSI Sepehran Airlines ;;;
; PK-TZC ;Boeing 737-33V;; 6 Mar 2014 ; 29 Apr 2019 ;EP-FPA FlyPersia ;lsf Aero North International ;;
; PK-TZE ;Boeing 737-3M8; Preighter ; 24 Aug 2019 ; Feb 2021 ;PK-YRD Trigana Air Service ;lsd ;;
; PK-TXG ;Boeing 737-5L9;; 25 Feb 2009 ; 11 May 2015 ;EP-FSA Sepehran Airlines ;lsf Aero North International ;;
; PK-TXH ;Boeing 737-529;; 16 Dec 2010 ; 6 Jan 2016 ;EP-FSB Sepehran Airlines ;;;
; PK-TZD ;Boeing 737-59D;; 14 Jun 2017 ; 22 Apr 2020 ;PK-YSC Trigana Air Service ;lsf Aero North International ;;
; PK-TXL ;Dornier 328-110; Y32 ; 22 Sep 2008 ; 6 Nov 2008 ; Written Off ;;;
; PK-TXM ;Dornier 328-110; Y32 ; 19 Feb 2009 ; 2018 ; Stored ;;;
; PK-TXN ;Dornier 328-110; Y32 ; 26 Nov 2008 ; Feb 2018 ; Stored ;lsf Aero North International ;;
; PK-TXO ;Dornier 328-110; Y32 ; 16 Sep 2009 ; 2013 ; Stored ;;;
; PK-TXP ;Dornier 328-110; Y32 ; 21 May 2009 ; 2013 ; Stored ;lsf Aero North International ;;
; PK-TXQ ;Dornier 328-110; Y32 ; 29 Jun 2009 ; 2014 ; Stored ;;;
; PK-TXR ;Dornier 328-120; Y32 ; 29 Jan 2010 ; 11 Mar 2019 ; Stored ;lsd ;;
; PK-TXW ;Dornier 328-110; Y32 ; 4 Sep 2013 ;;PK-RAW Genesa Dirgantara ;lsf Aero North International ;;
; PK-TXT ;Dornier Do-328JET-310;; 22 Feb 2011 ; 18 Jun 2016 ;EP-FSH Sepehran Airlines ;;;
; PK-RGE ;Fokker F100;; Oct 2006 ; 2007 ;PK-RGE Eastindo ;lsf Eastindo ;;
