;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PH-OZA ;Boeing 737-3L9;; 2 Nov 1999 ; 23 Dec 1999 ;N2371 CIT Leasing Corporation ;;;
; PH-OZB ;Boeing 737-3Y0;; 30 Apr 1999 ; 30 Mar 2000 ;PH-OZB Aeris ;lsd ;;
; PH-OZC ;Boeing 737-36N;; 12 May 1997 ; 15 Feb 2000 ;EI-CUL Philippine Airlines ;lsd ;;
; G-IEAB ;Boeing 757-23A;; 14 Apr 1991 ; 30 Apr 1991 ;G-IEAB Inter European Airways ;lsf Inter European Airways ;;
; PH-AHE ;Boeing 757-27B;; 15 Oct 2002 ; Oct 2003 ;N335FV Finova Capital Corporation (FCC) ;;;
; PH-AHF ;Boeing 757-27B;; 1 May 2001 ; 19 Apr 2002 ;TC-ANN Air Anatolia ;;;
; PH-AHI ;Boeing 757-27B;; 18 Nov 1999 ; 13 Dec 1999 ;PH-AHI Martinair Holland ;;;
; PH-AHK ;Boeing 757-23A;; 23 Apr 1998 ; 13 Dec 1999 ;N291AN Ansett Worldwide (AWAS) ;lsd ;;
; PH-AHL ;Boeing 757-27B;; 2 Aug 1990 ; 20 Oct 1990 ;D-ABNX Condor ;;;
; PH-AHN ;Boeing 757-236;; 14 May 1991 ; 11 Oct 1991 ;P4-AAA Air Aruba ;lsd ;;
; PH-AHO ;Boeing 757-2T7;; 1 May 1997 ; 28 Apr 1999 ;G-MONC Monarch Airlines ;lsf Monarch Airlines ;;
; PH-AHP ;Boeing 757-23A;; 9 Apr 1999 ; 22 Apr 2000 ;PH-AHP Transavia ;lsd ;;
; PH-AHS ;Boeing 757-28A;; 9 Dec 2003 ; 12 Mar 2004 ;N364LF ILFC ;lsd ;;
; PH-AHT ;Boeing 757-204;; 18 Jul 2002 ; 5 Jun 2003 ;G-BYAR Britannia Airways ;lsd ;;
; G-BRIF ;Boeing 767-204ER; Y290 ; 28 Oct 1990 ; 8 Oct 1991 ;G-BRIF Britannia Airways ;lsf Britannia Airways ;;
; PH-AHR ;Boeing 767-328ER;; 21 Dec 2002 ; 9 Jan 2004 ;N221LF ILFC ;lsd ;;
; PH-AHX ;Boeing 767-383ER;; 30 Oct 2003 ; 3 Feb 2004 ;PH-AHX Holland Exel ;lsd ;;
; PH-AHY ;Boeing 767-383ER;; 17 Oct 2003 ; 15 Feb 2004 ;PH-AHY BelgiumExel ;;;
