;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; 9H-QAH ;Boeing 737-8AS(WL); Y189 ; 25 Jun 2019 ;; 4.1 Years ;;;
; 9H-QAI ;Boeing 737-8AS(WL); Y189 ; 26 Jun 2019 ;; 4.1 Years ;;;
; 9H-QAJ ;Boeing 737-8AS(WL); Y189 ; 1 Jul 2019 ;; 4.1 Years ;;;
; 9H-QAK ;Boeing 737-8AS(WL); Y189 ; 2 Jul 2019 ; Parked ; 4.8 Years ;;;
; 9H-QAL ;Boeing 737-8AS(WL); Y189 ; 2 Sep 2019 ;; 4.9 Years ;;;
; 9H-QAM ;Boeing 737-8AS(WL); Y189 ; 1 Oct 2019 ;; 4.8 Years ;;;
; 9H-QAN ;Boeing 737-8AS(WL); Y189 ; 1 Oct 2019 ;; 4.8 Years ;;;
; 9H-QAO ;Boeing 737-8AS(WL); Y189 ; 11 Dec 2019 ;; 7.1 Years ;;;
; 9H-QAP ;Boeing 737-8AS(WL); Y189 ; 27 Nov 2019 ;; 7.4 Years ;;;
; 9H-QAQ ;Boeing 737-8AS(WL); Y189 ; 8 Apr 2020 ;; 4 Years ;;;
; 9H-QAR ;Boeing 737-8AS(WL); Y189 ; 2 Dec 2019 ;; 7.1 Years ;;;
; 9H-QAS ;Boeing 737-8AS(WL); Y189 ; 27 Jan 2020 ;; 7 Years ;;;
; 9H-QAT ;Boeing 737-8AS(WL); Y189 ; 4 Feb 2020 ;; 7 Years ;;;
; 9H-QAU ;Boeing 737-8AS(WL); Y189 ; 17 Feb 2020 ;; 4.5 Years ;;;
; 9H-QAV ;Boeing 737-8AS(WL); Y189 ; 3 Mar 2020 ;; 6.9 Years ;;;
; 9H-QAW ;Boeing 737-8AS(WL); Y189 ; 1 Apr 2020 ;; 6.9 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; 9H-QAX ;Boeing 737-8AS(WL); Y189 ; 26 Feb 2020 ;; 6.9 Years ;;;
; 9H-QAY ;Boeing 737-8AS(WL); Y189 ; 11 Feb 2020 ;; 6.8 Years ;;;
; 9H-QAZ ;Boeing 737-8AS(WL); Y189 ; 19 Feb 2020 ;; 6.8 Years ;;;
; 9H-QBA ;Boeing 737-8AS(WL); Y189 ; 24 Feb 2020 ;; 4.4 Years ;;;
; 9H-QBB ;Boeing 737-8AS(WL); Y189 ; 3 Feb 2020 ;; 6.8 Years ;;;
; 9H-QBC ;Boeing 737-8AS(WL); Y189 ; 27 Feb 2020 ;; 4.4 Years ;;;
; 9H-QBD ;Boeing 737-8AS(WL); Y189 ; 28 Jan 2020 ; Parked ; 6.7 Years ;;;
; 9H-QBE ;Boeing 737-8AS(WL); Y189 ; 4 Mar 2020 ;; 6.7 Years ;;;
; 9H-QBF ;Boeing 737-8AS(WL); Y189 ; 25 Feb 2020 ;; 4.4 Years ;;;
; 9H-QBG ;Boeing 737-8AS(WL); Y189 ; 21 Feb 2020 ;; 4.4 Years ;;;
; 9H-QBH ;Boeing 737-8AS(WL); Y189 ; 26 Feb 2020 ;; 6.5 Years ;;;
; 9H-QBI ;Boeing 737-8AS(WL); Y189 ; 8 Jan 2020 ;; 6.4 Years ;;;
; 9H-QBJ ;Boeing 737-8AS(WL); Y189 ; 13 Jan 2020 ;"Sopot Poland's Riviera" sticker ; 6.4 Years ;;;
; 9H-QBK ;Boeing 737-8AS(WL); Y189 ; 9 Mar 2020 ;; 6.4 Years ;;;
; 9H-QBL ;Boeing 737-8AS(WL); Y189 ; 12 Nov 2019 ;"Vitoria – The Basque Connection" sticker ; 6.3 Years ;;;
; 9H-QBM ;Boeing 737-8AS(WL); Y189 ; 25 Nov 2019 ;; 6.3 Years ;;;
; 9H-QBN ;Boeing 737-8AS(WL); Y189 ; 11 Dec 2019 ;; 6.3 Years ;;;
; 9H-QBO ;Boeing 737-8AS(WL); Y189 ; 18 Nov 2019 ;; 6.2 Years ;;;
; 9H-QBP ;Boeing 737-8AS(WL); Y189 ; 1 Nov 2019 ;; 6.1 Years ;;;
; 9H-QBQ ;Boeing 737-8AS(WL); Y189 ; 23 Jan 2020 ;; 6.1 Years ;;;
; 9H-QBR ;Boeing 737-8AS(WL); Y189 ; 19 Feb 2020 ;; 6.1 Years ;;;
; 9H-QBS ;Boeing 737-8AS(WL); Y189 ; 11 Nov 2019 ;; 6.1 Years ;;;
; 9H-QBT ;Boeing 737-8AS(WL); Y189 ; 4 Nov 2019 ;; 6.1 Years ;;;
; 9H-QBU ;Boeing 737-8AS(WL); Y189 ; 4 Nov 2019 ;; 6.1 Years ;;;
; 9H-QBV ;Boeing 737-8AS(WL); Y189 ; 5 Feb 2020 ;; 6.1 Years ;;;
; 9H-QBW ;Boeing 737-8AS(WL); Y189 ; 22 Jan 2020 ;; 6.1 Years ;;;
; 9H-QBX ;Boeing 737-8AS(WL); Y189 ; 12 Dec 2019 ;; 6.1 Years ;;;
; 9H-QBY ;Boeing 737-8AS(WL); Y189 ; 12 Dec 2019 ;; 6.1 Years ;;;
; 9H-QBZ ;Boeing 737-8AS(WL); Y189 ; 21 Oct 2019 ;; 6.1 Years ;;;
; 9H-QCA ;Boeing 737-8AS(WL); Y189 ; 18 Feb 2020 ;; 6 Years ;;;
; 9H-QCB ;Boeing 737-8AS(WL); Y189 ; 5 Nov 2019 ;; 6 Years ;;;
; 9H-QCC ;Boeing 737-8AS(WL); Y189 ; 4 Dec 2019 ;; 6 Years ;;;
; 9H-QCD ;Boeing 737-8AS(WL); Y189 ; 15 Jan 2020 ;; 6 Years ;;;
; 9H-QCE ;Boeing 737-8AS(WL); Y189 ; 23 Apr 2020 ;; 6 Years ;;;
; 9H-QCF ;Boeing 737-8AS(WL); Y189 ; 21 Jan 2020 ;"Pomorskie Seaside Story - Gdańsk Airport" sticker ; 6 Years ;;;
; 9H-QCG ;Boeing 737-8AS(WL); Y189 ; 8 Jan 2020 ;; 6 Years ;;;
; 9H-QCH ;Boeing 737-8AS(WL); Y189 ; 25 Nov 2019 ;; 6 Years ;;;
; 9H-QCI ;Boeing 737-8AS(WL); Y189 ; 4 Dec 2019 ;; 6 Years ;;;
; 9H-QCJ ;Boeing 737-8AS(WL); Y189 ; 4 Dec 2019 ;; 5.9 Years ;;;
; 9H-QCK ;Boeing 737-8AS(WL); Y189 ; 18 Mar 2020 ;; 5.9 Years ;;;
; 9H-QCL ;Boeing 737-8AS(WL); Y189 ; 22 Oct 2019 ;; 5.9 Years ;;;
; 9H-QCM ;Boeing 737-8AS(WL); Y189 ; 16 Apr 2020 ;; 5.9 Years ;;;
; 9H-QCN ;Boeing 737-8AS(WL); Y189 ; 16 Dec 2019 ;; 3.9 Years ;;;
; 9H-QCO ;Boeing 737-8AS(WL); Y189 ; 14 Jan 2020 ;; 5.9 Years ;;;
; 9H-QCP ;Boeing 737-8AS(WL); Y189 ; 15 Jan 2020 ;; 5.9 Years ;;;
; 9H-QCQ ;Boeing 737-8AS(WL); Y189 ; 9 Jan 2020 ;; 5.9 Years ;;;
; 9H-QCR ;Boeing 737-8AS(WL); Y189 ; 6 Feb 2020 ;; 5.9 Years ;;;
; 9H-QCS ;Boeing 737-8AS(WL); Y189 ; 31 Oct 2019 ; Parked ; 5.8 Years ;;;
; 9H-QCT ;Boeing 737-8AS(WL); Y189 ; 5 Dec 2019 ;"Gdansk City of Freedom" sticker ; 5.8 Years ;;;
; 9H-QCU ;Boeing 737-8AS(WL); Y189 ; 18 Mar 2020 ;; 5.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; 9H-QCV ;Boeing 737-8AS(WL); Y189 ; 20 Jan 2020 ;; 5.8 Years ;;;
; 9H-QCW ;Boeing 737-8AS(WL); Y189 ; 29 Jan 2020 ; Parked ; 5.8 Years ;;;
; 9H-QCX ;Boeing 737-8AS(WL); Y189 ; 6 Dec 2019 ;; 5.8 Years ;;;
; 9H-QCY ;Boeing 737-8AS(WL); Y189 ; 6 Nov 2019 ;; 5.5 Years ;;;
; 9H-QCZ ;Boeing 737-8AS(WL); Y189 ; 20 Feb 2020 ;; 5.5 Years ;;;
; 9H-QDA ;Boeing 737-8AS(WL); Y189 ; 29 Apr 2020 ;; 5.5 Years ;;;
; 9H-QDB ;Boeing 737-8AS(WL); Y189 ; 10 Dec 2019 ;; 5.4 Years ;;;
; 9H-QDC ;Boeing 737-8AS(WL); Y189 ; 9 Dec 2019 ;; 5.4 Years ;;;
; 9H-QDD ;Boeing 737-8AS(WL); Y189 ; 12 Feb 2020 ;; 5.4 Years ;;;
; 9H-QDE ;Boeing 737-8AS(WL); Y189 ; 10 Mar 2020 ;; 5.4 Years ;;;
; 9H-QDF ;Boeing 737-8AS(WL); Y189 ; 2 Mar 2020 ;; 5.4 Years ;;;
; 9H-QDG ;Boeing 737-8AS(WL); Y189 ; 23 Oct 2019 ;; 5.4 Years ;;;
; 9H-QDH ;Boeing 737-8AS(WL); Y189 ; 3 Mar 2020 ;; 5.4 Years ;;;
; 9H-QDI ;Boeing 737-8AS(WL); Y189 ; 30 Jan 2020 ;; 5.3 Years ;;;
; 9H-QDJ ;Boeing 737-8AS(WL); Y189 ; 11 Feb 2020 ;; 5.3 Years ;;;
; 9H-QDK ;Boeing 737-8AS(WL); Y189 ; 12 Mar 2020 ;; 5.3 Years ;;;
; 9H-QDL ;Boeing 737-8AS(WL); Y189 ; 12 Feb 2020 ;; 5.2 Years ;;;
; 9H-QDM ;Boeing 737-8AS(WL); Y189 ; 2 Mar 2020 ;; 5.1 Years ;;;
; 9H-QDN ;Boeing 737-8AS(WL); Y189 ; 22 Jan 2020 ;; 5.1 Years ;;;
; 9H-QDO ;Boeing 737-8AS(WL); Y189 ; 9 Mar 2020 ;; 5.1 Years ;;;
; 9H-QDP ;Boeing 737-8AS(WL); Y189 ; 5 Mar 2020 ;; 5.1 Years ;;;
; 9H-QDQ ;Boeing 737-8AS(WL); Y189 ; 13 May 2020 ;; 5.1 Years ;;;
; 9H-QDR ;Boeing 737-8AS(WL); Y189 ; 29 Jan 2020 ;; 5.1 Years ;;;
; 9H-QDS ;Boeing 737-8AS(WL); Y189 ; 5 Feb 2020 ;; 5.1 Years ;;;
; 9H-QDT ;Boeing 737-8AS(WL); Y189 ; 13 Jan 2020 ;; 5.1 Years ;;;
; 9H-QDU ;Boeing 737-8AS(WL); Y189 ; 17 Feb 2020 ;; 5.1 Years ;;;
; 9H-QDV ;Boeing 737-8AS(WL); Y189 ; 4 Mar 2020 ;; 5 Years ;;;
; 9H-QDW ;Boeing 737-8AS(WL); Y189 ; 11 Mar 2020 ;; 5 Years ;;;
; 9H-QDX ;Boeing 737-8AS(WL); Y189 ; 11 Feb 2020 ;; 5 Years ;;;
; 9H-QDY ;Boeing 737-8AS(WL); Y189 ; 7 May 2020 ;; 4.9 Years ;;;
; 9H-QDZ ;Boeing 737-8AS(WL); Y189 ; 9 Apr 2020 ;; 4.9 Years ;;;
; 9H-QEA ;Boeing 737-8AS(WL); Y189 ; 15 Apr 2020 ;; 4.9 Years ;;;
; 9H-QEB ;Boeing 737-8AS(WL); Y189 ; 21 Nov 2019 ;; 4.3 Years ;;;
; 9H-QEC ;Boeing 737-8AS(WL); Y189 ; 24 Feb 2020 ;; 4.1 Years ;;;
; 9H-QED ;Boeing 737-8AS(WL); Y189 ; 20 Jan 2020 ;; 4.1 Years ;;;
; 9H-QEE ;Boeing 737-8AS(WL); Y189 ; 3 Feb 2020 ;; 4 Years ;;;
; 9H-QEF ;Boeing 737-8AS(WL); Y189 ; 15 Nov 2019 ;; 4 Years ;;;
; 9H-QEG ;Boeing 737-8AS(WL); Y189 ; 17 Jan 2020 ;; 4 Years ;;;
; 9H-QEH ;Boeing 737-8AS(WL); Y189 ; 20 Nov 2019 ;; 4 Years ;;;
; 9H-QEI ;Boeing 737-8AS(WL); Y189 ; 21 Nov 2019 ;; 4 Years ;;;
; 9H-QEJ ;Boeing 737-8AS(WL); Y189 ; 28 Feb 2020 ;; 4 Years ;;;
; 9H-QEK ;Boeing 737-8AS(WL); Y189 ; 26 Nov 2019 ;; 4 Years ;;;
; 9H-QEL ;Boeing 737-8AS(WL); Y189 ; 23 Jan 2020 ;; 4 Years ;;;
; 9H-QEM ;Boeing 737-8AS(WL); Y189 ; 27 Jan 2020 ;; 4 Years ;;;
; 9H-QEN ;Boeing 737-8AS(WL); Y189 ; 2 Dec 2019 ;; 3.9 Years ;;;
; 9H-QEO ;Boeing 737-8AS(WL); Y189 ; 23 Mar 2020 ; Parked ; 3.9 Years ;;;
; 9H-QEP ;Boeing 737-8AS(WL); Y189 ; 7 Feb 2020 ;; 3.9 Years ;;;
