;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; JA01FJ ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 17 Feb 2009 ;lsf Suzuyo & Co Ltd ; 13.1 Years ;;
; JA02FJ ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 5 Jun 2009 ;lsf Suzuyo & Co Ltd ; 12.8 Years ;;
; JA04FJ ;Embraer ERJ-170SU (ERJ-170-100 SU); Y76 ; 5 Oct 2010 ;lsf Suzuyo & Co Ltd ; 15.9 Years ;;
; JA03FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 15 Jan 2010 ;lsf Suzuyo & Co Ltd ; 12.2 Years ;;
; JA05FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 20 Oct 2010 ;lsf Suzuyo & Co Ltd ; 11.5 Years ;;
; JA06FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 24 Nov 2011 ;lsf Suzuyo & Co Ltd ; 10.4 Years ;;
; JA07FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 25 Jun 2013 ;lsf Suzuyo & Co Ltd ; 8.8 Years ;;
; JA08FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 25 Feb 2014 ; Parked, lsf Suzuyo & Co Ltd ; 8 Years ;;
; JA09FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 19 Mar 2015 ;lsf Suzuyo & Co Ltd ; 7 Years ;;
; JA10FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 3 Mar 2016 ;; 6 Years ;;
; JA11FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 9 Jun 2016 ;; 5.8 Years ;;
; JA12FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 10 Mar 2018 ;; 4 Years ;;
; JA13FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 20 Mar 2019 ;; 3 Years ;;
; JA14FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 19 Jun 2019 ;; 2.7 Years ;;
; JA15FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 5 Dec 2019 ;; 2.3 Years ;;
; JA16FJ ;Embraer ERJ-175STD (ERJ-170-200); Y84 ; 14 Dec 2019 ;; 2.2 Years ;;
