;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; OO-AIR ;Airbus A330-243F; Cargo ; 18 Feb 2021 ;lsf CMA CGM Air Cargo, opf CMA CGM Air Cargo ; 6.1 Years ;;
; OO-CGM ;Airbus A330-243F; Cargo ; 8 Mar 2021 ;lsf CMA CGM Air Cargo, opf CMA CGM Air Cargo ; 7.3 Years ;;
; OO-CMA ;Airbus A330-243F; Cargo ; 11 Feb 2021 ;lsf CMA CGM Air Cargo, opf CMA CGM Air Cargo ; 6.2 Years ;;
; OO-SEA ;Airbus A330-243F; Cargo ; 5 Mar 2021 ;lsf CMA CGM Air Cargo, opf CMA CGM Air Cargo ; 7.1 Years ;;
; OO-ABF ;Airbus A330-941;; 1 Dec 2021 ;lsd ; 3 Years ;;
; OO-ABG ;Airbus A330-941;; 22 Sep 2021 ;lsd ; 0.6 Years ;;
; OO-ABB ;Airbus A340-313; C32W21Y212 ; 16 Feb 2018 ;lsd ; 14.7 Years ;;
; OO-ABH ;Boeing 747-87UF; Cargo ; Due ; Stored, lsd ; 9.1 Years ;;
; OO-ABI ;Boeing 747-87UF; Cargo ; Due ; Stored, lsd ; 8.8 Years ;;
