;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; HL8501 ;Airbus A330-343;; 24 Feb 2022 ;lsd ; 12.4 Years ;;
; HL ;Airbus A330-343;; Due ; Stored, lsd ; 12.3 Years ;;
; HL8000 ;Boeing 737-86N(WL); Y189 ; 4 Mar 2014 ;lsd ; 16.1 Years ;;
; HL8024 ;Boeing 737-8HX(WL); Y189 ; 15 Dec 2014 ;lsd ; 11.5 Years ;;
; HL8030 ;Boeing 737-8Q8(WL); Y189 ; 5 Mar 2015 ;lsd ; 7 Years ;;
; HL8047 ;Boeing 737-8BK(WL); Y189 ; 25 Sep 2015 ; Parked, lsd ; 14.4 Years ;;
; HL8056 ;Boeing 737-8AS(WL); Y189 ; 4 Dec 2015 ;lsd ; 13.9 Years ;;
; HL8067 ;Boeing 737-8Q8(WL); Y189 ; 24 Mar 2016 ;lsd ; 13.8 Years ;;
; HL8069 ;Boeing 737-8AS(WL); Y189 ; 29 Apr 2016 ; Parked, lsd ; 12.9 Years ;;
; HL8070 ;Boeing 737-8AS(WL); Y189 ; 8 Jul 2016 ;lsd ; 12.7 Years ;;
; HL8086 ;Boeing 737-8Q8(WL); Y189 ; 13 Dec 2016 ;lsd, Shinhan Card & Mastercard Fanguin Friends cs ; 11.1 Years ;;
; HL8095 ;Boeing 737-8Q8(WL); Y189 ; 5 Jul 2017 ; Parked, lsd ; 14.7 Years ;;
; HL8098 ;Boeing 737-8KN(WL); Y189 ; 12 Jun 2017 ; Parked, lsd ; 12.7 Years ;;
; HL8220 ;Boeing 737-8Q8(WL); Y189 ; 29 Jun 2017 ;lsd ; 12.8 Years ;;
; HL8235 ;Boeing 737-8KG(WL); Y189 ; 10 Sep 2010 ;lsd ; 11.6 Years ;;
; HL8237 ;Boeing 737-8Q8(WL); Y189 ; 21 Jan 2011 ;lsd ; 19 Years ;;
; HL8268 ;Boeing 737-83N(WL); Y189 ; 25 May 2012 ;lsd ; 18.8 Years ;;
; HL8294 ;Boeing 737-8Q8(WL); Y189 ; 30 Sep 2013 ;lsd ; 18 Years ;;
; HL8300 ;Boeing 737-8AL(WL); Y189 ; 15 Dec 2017 ;lsd ; 4.2 Years ;;
; HL8306 ;Boeing 737-8AS(WL); Y189 ; 18 Apr 2018 ; Parked, lsd, Shinhan Card & Mastercard Fanguin Friends cs ; 11 Years ;;
; HL8323 ;Boeing 737-8AS(WL); Y189 ; 15 Oct 2018 ;lsd ; 10.5 Years ;;
; HL8324 ;Boeing 737-8AS(WL); Y189 ; 7 Nov 2018 ;lsd ; 10.5 Years ;;
; HL8326 ;Boeing 737-8AS(WL); Y189 ; 30 Oct 2018 ;lsd ; 10.5 Years ;;
; HL8327 ;Boeing 737-8KN(WL); Y189 ; 29 Nov 2018 ;lsd ; 11.4 Years ;;
; HL8329 ;Boeing 737-8KN(WL); Y189 ; 9 Jan 2019 ;lsd ; 11.3 Years ;;
; HL8354 ;Boeing 737-8KN(WL); Y189 ; 8 May 2019 ;lsd ; 10.8 Years ;;
; HL8363 ;Boeing 737-8GQ(WL); Y189 ; 29 Mar 2019 ;lsd ; 15.1 Years ;;
; HL8378 ;Boeing 737-86N(WL); Y189 ; 15 Nov 2019 ;lsd ; 12.5 Years ;;
; HL8379 ;Boeing 737-85R(WL); Y189 ; 7 Dec 2019 ;lsd ; 12.6 Years ;;
