;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N345DN ;Airbus A321-211(WL); C20Y172 ; 30 Apr 2018 ;; 3045 ; 3.8 Years ;;;
; N346DN ;Airbus A321-211(WL); C20Y172 ; 9 Apr 2018 ;lsd ; 3046 ; 3.9 Years ;;;
; N347DN ;Airbus A321-211(WL); C20Y172 ; 8 Jun 2018 ;; 3047 ; 3.7 Years ;;;
; N348DN ;Airbus A321-211(WL); C20Y172 ; 15 May 2018 ;; 3048 ; 3.8 Years ;;;
; N349DX ;Airbus A321-211(WL); C20Y172 ; 25 May 2018 ;; 3049 ; 3.8 Years ;;;
; N350DN ;Airbus A321-211(WL); C20Y172 ; 15 May 2018 ;lsd ; 3050 ; 3.8 Years ;;;
; N351DN ;Airbus A321-211(WL); C20Y172 ; 31 May 2018 ;; 3051 ; 3.8 Years ;;;
; N352DN ;Airbus A321-211(WL); C20Y172 ; 15 May 2018 ;; 3052 ; 3.8 Years ;;;
; N353DN ;Airbus A321-211(WL); C20Y172 ; 26 Jun 2018 ;; 3053 ; 3.7 Years ;;;
; N354DN ;Airbus A321-211(WL); C20Y172 ; 10 Jul 2018 ;; 3054 ; 3.7 Years ;;;
; N355DN ;Airbus A321-211(WL); C20Y172 ; 27 Jun 2018 ;; 3055 ; 3.7 Years ;;;
; N356DN ;Airbus A321-211(WL); C20Y172 ; 19 Jun 2018 ;; 3056 ; 3.7 Years ;;;
; N357DN ;Airbus A321-211(WL); C20Y172 ; 29 Jun 2018 ;; 3057 ; 3.7 Years ;;;
; N358DN ;Airbus A321-211(WL); C20Y172 ; 11 Jul 2018 ;; 3058 ; 3.7 Years ;;;
; N359DN ;Airbus A321-211(WL); C20Y172 ; 1 Aug 2018 ;lsd ; 3059 ; 3.6 Years ;;;
; N360DN ;Airbus A321-211(WL); C20Y172 ; 24 Aug 2018 ;; 3060 ; 3.5 Years ;;;
; N361DN ;Airbus A321-211(WL); C20Y172 ; 31 Aug 2018 ;; 3061 ; 3.5 Years ;;;
; N362DN ;Airbus A321-211(WL); C20Y172 ; 14 Sep 2018 ;; 3062 ; 3.5 Years ;;;
; N363DN ;Airbus A321-211(WL); C20Y172 ; 28 Sep 2018 ;; 3063 ; 3.4 Years ;;;
; N364DX ;Airbus A321-211(WL); C20Y172 ; 19 Oct 2018 ;; 3064 ; 3.4 Years ;;;
; N365DN ;Airbus A321-211(WL); C20Y172 ; 8 Nov 2018 ;; 3065 ; 3.3 Years ;;;
; N366DX ;Airbus A321-211(WL); C20Y172 ; 24 Jan 2019 ;; 3066 ; 3.1 Years ;;;
; N367DN ;Airbus A321-211(WL); C20Y172 ; 30 Jan 2019 ;; 3067 ; 3.1 Years ;;;
; N368DN ;Airbus A321-211(WL); C20Y172 ; 29 Jan 2019 ;; 3068 ; 3.1 Years ;;;
; N369DN ;Airbus A321-211(WL); C20Y172 ; 8 Feb 2019 ;; 3069 ; 3.1 Years ;;;
; N370DN ;Airbus A321-211(WL); C20Y172 ; 1 Mar 2019 ; Parked ; 3070 ; 3 Years ;;;
; N371DN ;Airbus A321-211(WL); C20Y172 ; 14 Feb 2019 ;; 3071 ; 3.1 Years ;;;
; N372DN ;Airbus A321-211(WL); C20Y172 ; 14 Mar 2019 ;lsd ; 3072 ; 3 Years ;;;
; N373DX ;Airbus A321-211(WL); C20Y172 ; 7 Mar 2019 ; Parked, lsd ; 3073 ; 3 Years ;;;
; N374DX ;Airbus A321-211(WL); C20Y172 ; 22 Mar 2019 ;lsd ; 3074 ; 3 Years ;;;
; N375DN ;Airbus A321-211(WL); C20Y172 ; 5 Apr 2019 ;; 3075 ; 2.9 Years ;;;
; N376DN ;Airbus A321-211(WL); C20Y172 ; 26 Apr 2019 ;; 3076 ; 2.9 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N377DN ;Airbus A321-211(WL); C20Y172 ; 12 Apr 2019 ;; 3077 ; 2.9 Years ;;;
; N378DN ;Airbus A321-211(WL); C20Y171 ; 20 Sep 2019 ;; 3078 ; 2.5 Years ;;;
; N379DN ;Airbus A321-211(WL); C20Y171 ; 17 May 2019 ;lsd ; 3079 ; 2.8 Years ;;;
; N380DN ;Airbus A321-211(WL); C20Y171 ; 23 May 2019 ;; 3080 ; 2.8 Years ;;;
; N381DZ ;Airbus A321-211(WL); C20Y172 ; 2 May 2019 ;lsd ; 3081 ; 2.9 Years ;;;
; N382DN ;Airbus A321-211(WL); C20Y171 ; 5 Jul 2019 ;; 3082 ; 2.7 Years ;;;
; N383DZ ;Airbus A321-211(WL); C20Y171 ; 4 Jun 2019 ;; 3083 ; 2.8 Years ;;;
; N384DN ;Airbus A321-211(WL); C20Y171 ; 7 Jun 2019 ;; 3084 ; 2.8 Years ;;;
; N385DZ ;Airbus A321-211(WL); C20Y171 ; 14 Jun 2019 ;; 3085 ; 2.7 Years ;;;
; N386DN ;Airbus A321-211(WL); C20Y171 ; 15 Oct 2019 ;; 3086 ; 2.4 Years ;;;
; N387DN ;Airbus A321-211(WL); C20Y171 ; 12 Jul 2019 ;; 3087 ; 2.7 Years ;;;
; N388DN ;Airbus A321-211(WL); C20Y171 ; 27 Sep 2019 ;; 3088 ; 2.4 Years ;;;
; N389DN ;Airbus A321-211(WL); C20Y171 ; 18 Feb 2020 ;lsd ; 3089 ; 2 Years ;;;
; N390DN ;Airbus A321-211(WL); C20Y171 ; 19 Jul 2019 ;; 3090 ; 2.6 Years ;;;
; N391DN ;Airbus A321-211(WL); C20Y171 ; 20 Dec 2019 ;Thank You cs ; 3091 ; 2.2 Years ;;;
; N392DN ;Airbus A321-211(WL); C20Y171 ; 25 Jul 2019 ;; 3092 ; 2.6 Years ;;;
; N393DN ;Airbus A321-211(WL); C20Y171 ; 6 Aug 2019 ;; 3093 ; 2.6 Years ;;;
; N394DX ;Airbus A321-211(WL); C20Y171 ; 30 Aug 2019 ;; 3094 ; 2.5 Years ;;;
; N395DZ ;Airbus A321-211(WL); C20Y171 ; 29 Aug 2019 ;; 3095 ; 2.5 Years ;;;
; N396DN ;Airbus A321-211(WL); C20Y171 ; 13 Sep 2019 ;; 3096 ; 2.5 Years ;;;
; N397DN ;Airbus A321-211(WL); C20Y171 ; 24 Sep 2019 ;; 3097 ; 2.5 Years ;;;
; N398DN ;Airbus A321-211(WL); C20Y171 ; 17 Jan 2020 ;lsd ; 3098 ; 2.1 Years ;;;
; N501DA ;Airbus A321-271NX;; On Order ;; 5001 ;;;;
; N502DX ;Airbus A321-271NX;; On Order ;; 5002 ;;;;
; N851NW ;Airbus A330-223; C34Y200 ; 29 Oct 2008 ; Parked ; 3351 ; 17.7 Years ;;;
; N852NW ;Airbus A330-223; C34W21Y168 ; 29 Oct 2008 ;; 3352 ; 17.6 Years ;;;
; N853NW ;Airbus A330-223; C34Y200 ; 29 Oct 2008 ;; 3353 ; 17.6 Years ;;;
; N854NW ;Airbus A330-223; C34W21Y168 ; 29 Oct 2008 ;; 3354 ; 17.5 Years ;;;
; N855NW ;Airbus A330-223; C34Y200 ; 29 Oct 2008 ;; 3355 ; 17.6 Years ;;;
; N856NW ;Airbus A330-223; C34Y200 ; 29 Oct 2008 ; Parked ; 3356 ; 17.4 Years ;;;
; N857NW ;Airbus A330-223; C34W21Y168 ; 29 Oct 2008 ;; 3357 ; 17.4 Years ;;;
; N858NW ;Airbus A330-223; C34W21Y168 ; 29 Oct 2008 ;; 3358 ; 16.2 Years ;;;
; N859NW ;Airbus A330-223; C34W21Y168 ; 29 Oct 2008 ;; 3359 ; 16.1 Years ;;;
; N860NW ;Airbus A330-223; C34Y200 ; 29 Oct 2008 ;; 3360 ; 15.6 Years ;;;
; N861NW ;Airbus A330-223; C34W21Y168 ; 29 Oct 2008 ;; 3361 ; 15.4 Years ;;;
; N801NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;; 3301 ; 19.1 Years ;;;
; N802NW ;Airbus A330-323; C34W21Y227 ; 29 Oct 2008 ;; 3302 ; 18.7 Years ;;;
; N803NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;; 3303 ; 18.5 Years ;;;
; N804NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;; 3304 ; 18.5 Years ;;;
; N805NW ;Airbus A330-323; C34W21Y227 ; 29 Oct 2008 ; Parked ; 3305 ; 18.4 Years ;;;
; N806NW ;Airbus A330-323; C34W21Y227 ; 29 Oct 2008 ;; 3306 ; 18.1 Years ;;;
; N807NW ;Airbus A330-323; C34W21Y227 ; 29 Oct 2008 ;; 3307 ; 18 Years ;;;
; N808NW ;Airbus A330-323; C34W21Y227 ; 29 Oct 2008 ;; 3308 ; 17.9 Years ;;;
; N809NW ;Airbus A330-323; C34W21Y227 ; 29 Oct 2008 ;; 3309 ; 16.9 Years ;;;
; N810NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;lsd ; 3310 ; 16.8 Years ;;;
; N811NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;lsd ; 3311 ; 16.6 Years ;;;
; N812NW ;Airbus A330-323; C34W21Y227 ; 29 Oct 2008 ;; 3312 ; 15.4 Years ;;;
; N813NW ;Airbus A330-323; C34W21Y227 ; 29 Oct 2008 ;; 3313 ; 15.2 Years ;;;
; N814NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;; 3314 ; 15.2 Years ;;;
; N815NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;; 3315 ; 15.1 Years ;;;
; N816NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;; 3316 ; 15 Years ;;;
; N817NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;; 3317 ; 14.8 Years ;;;
; N818NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;; 3318 ; 14.7 Years ;;;
; N819NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;; 3319 ; 14.6 Years ;;;
; N820NW ;Airbus A330-323; C34Y259 ; 29 Oct 2008 ;; 3320 ; 14.6 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N821NW ;Airbus A330-323; C34W21Y227 ; 29 Oct 2008 ;; 3321 ; 14.6 Years ;;;
; N822NW ;Airbus A330-302; C34Y259 ; 27 May 2015 ; Parked ; 3322 ; 6.9 Years ;;;
; N823NW ;Airbus A330-302; C34Y259 ; 25 Aug 2015 ;; 3323 ; 7.1 Years ;;;
; N824NW ;Airbus A330-302; C34Y259 ; 24 Jun 2015 ;; 3324 ; 6.7 Years ;;;
; N825NW ;Airbus A330-302; C34W21Y227 ; 18 Nov 2015 ;; 3325 ; 6.4 Years ;;;
; N826NW ;Airbus A330-302; C34W21Y227 ; 29 Jan 2016 ;; 3326 ; 6.1 Years ;;;
; N827NW ;Airbus A330-302; C34Y259 ; 27 Apr 2016 ;lsd ; 3327 ; 5.9 Years ;;;
; N828NW ;Airbus A330-302; C34Y259 ; 31 May 2016 ;lsd ; 3328 ; 5.8 Years ;;;
; N829NW ;Airbus A330-302; C34W21Y227 ; 23 Jun 2016 ;lsd ; 3329 ; 5.7 Years ;;;
; N830NW ;Airbus A330-302; C34W21Y227 ; 31 Jan 2017 ;; 3330 ; 5.1 Years ;;;
; N831NW ;Airbus A330-302; C34Y259 ; 27 Apr 2017 ;; 3331 ; 5 Years ;;;
; N401DZ ;Airbus A330-941; C29W28Y224 ; 23 May 2019 ;; 3401 ; 2.8 Years ;;;
; N402DX ;Airbus A330-941; C29W28Y224 ; 13 Jun 2019 ;lsd ; 3402 ; 2.8 Years ;;;
; N403DX ;Airbus A330-941; C29W28Y224 ; 27 Aug 2019 ;; 3403 ; 2.6 Years ;;;
; N404DX ;Airbus A330-941; C29W28Y224 ; 27 Sep 2019 ;; 3404 ; 2.5 Years ;;;
; N405DX ;Airbus A330-941; C29W28Y224 ; 27 Feb 2020 ;lsd ; 3405 ; 2.3 Years ;;;
; N406DX ;Airbus A330-941; C29W28Y224 ; 23 Sep 2020 ;; 3406 ; 1.9 Years ;;;
; N407DX ;Airbus A330-941; C29W28Y224 ; 22 Sep 2020 ;; 3407 ; 2 Years ;;;
; N408DX ;Airbus A330-941; C29W28Y224 ; 29 Oct 2020 ;lsd ; 3408 ; 1.5 Years ;;;
; N409DX ;Airbus A330-941; C29W28Y224 ; 5 Apr 2021 ;lsd ; 3409 ; 1 Years ;;;
; N410DZ ;Airbus A330-941; C29W28Y224 ; 14 Jun 2021 ;lsd ; 3410 ; 0.9 Years ;;;
; N411DX ;Airbus A330-941; C29W28Y224 ; 27 May 2021 ;Team USA cs ; 3411 ; 0.8 Years ;;;
; N412DX ;Airbus A330-941; C29W28Y224 ; On Order ;; 3412 ; 0.1 Years ;;;
; N413DX ;Airbus A330-941; C29W28Y224 ; On Order ;; 3413 ;;;;
; N414DX ;Airbus A330-941; C29W28Y224 ; On Order ;; 3414 ;;;;
; N415DX ;Airbus A330-941; C29W28Y224 ; On Order ;; 3415 ;;;;
; N416DX ;Airbus A330-941; C29W28Y224 ; On Order ;; 3416 ;;;;
; N417DX ;Airbus A330-941; C29W28Y224 ; On Order ;; 3417 ; 0.1 Years ;;;
; N418DX ;Airbus A330-941; C29W28Y224 ; On Order ;; 3418 ;;;;
; N501DN ;Airbus A350-941; C32W48Y226 ; 12 Jul 2017 ;; 3501 ; 4.8 Years ;;;
; N502DN ;Airbus A350-941; C32W48Y226 ; 10 Aug 2017 ;The Delta Spirit ; 3502 ; 4.6 Years ;;;
; N503DN ;Airbus A350-941; C32W48Y226 ; 31 Oct 2017 ;; 3503 ; 4.4 Years ;;;
; N504DN ;Airbus A350-941; C32W48Y226 ; 28 Nov 2017 ;; 3504 ; 4.3 Years ;;;
; N505DN ;Airbus A350-941; C32W48Y226 ; 11 Dec 2017 ;; 3505 ; 4.3 Years ;;;
; N506DN ;Airbus A350-941; C32W48Y226 ; 21 Dec 2017 ;; 3506 ; 4.2 Years ;;;
; N507DN ;Airbus A350-941; C32W48Y226 ; 20 Feb 2018 ;; 3507 ; 4.1 Years ;;;
; N508DN ;Airbus A350-941; C32W48Y226 ; 5 Mar 2018 ;; 3508 ; 4.1 Years ;;;
; N509DN ;Airbus A350-941; C32W48Y226 ; 11 Apr 2018 ;; 3509 ; 4 Years ;;;
; N510DN ;Airbus A350-941; C32W48Y226 ; 24 May 2018 ;; 3510 ; 3.8 Years ;;;
; N511DN ;Airbus A350-941; C32W48Y226 ; 13 Jun 2018 ;; 3511 ; 3.8 Years ;;;
; N512DN ;Airbus A350-941; C32W48Y226 ; 25 Jan 2019 ;; 3512 ; 3.2 Years ;;;
; N513DZ ;Airbus A350-941; C32W48Y226 ; 26 Feb 2019 ;; 3513 ; 3.1 Years ;;;
; N514DN ;Airbus A350-941; C32W48Y226 ; 15 Sep 2020 ;; 3514 ; 2 Years ;;;
; N515DN ;Airbus A350-941; C32W48Y226 ; 16 Sep 2020 ;; 3515 ; 1.7 Years ;;;
; N516DN ;Airbus A350-941; C32W48Y226 ; 25 Jan 2022 ;; 3516 ; 0.2 Years ;;;
; N517DZ ;Airbus A350-941; C32W48Y226 ; 31 Jan 2022 ;; 3517 ; 0.1 Years ;;;
; N570DZ ;Airbus A350-941;; 20 Sep 2021 ; Parked, lsd ;; 5.5 Years ;;;
; N571DZ ;Airbus A350-941;; 9 Jul 2021 ; Parked, lsd ;; 5.4 Years ;;;
; N572DZ ;Airbus A350-941;; 17 Sep 2021 ; Parked, lsd ;; 3.9 Years ;;;
; N573DZ ;Airbus A350-941;; 12 Oct 2021 ; Parked, lsd ;; 3.4 Years ;;;
; N574DZ ;Airbus A350-941;; 15 Jul 2021 ; Parked, lsd ;; 3.1 Years ;;;
; N575DZ ;Airbus A350-941;; 22 Jun 2021 ; Parked SIN, lsd ;; 2.7 Years ;;;
; N576DZ ;Airbus A350-941;; 12 Aug 2021 ; Parked, lsd ;; 2.4 Years ;;;
; N ;Airbus A350-941; C32W48Y226 ; Due ; Stored, lsd ;; 6.1 Years ;;;
; N ;Airbus A350-941; C32W48Y226 ; Due ; Stored, lsd ;; 6.2 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N607AT ;Boeing 717-231; C12Y98 ; 21 Dec 2014 ;lsd ; 9569 ; 21.6 Years ;;;
; N608AT ;Boeing 717-231; C12Y98 ; 2 Jul 2015 ;lsd ; 9576 ; 21.2 Years ;;;
; N717JL ;Boeing 717-2BD; C12Y98 ; 19 Jun 2015 ;; 9550 ; 19.3 Years ;;;
; N893AT ;Boeing 717-2BD; C12Y98 ; 6 Mar 2014 ;lsd ; 9553 ; 17.5 Years ;;;
; N896AT ;Boeing 717-2BD; C12Y98 ; 21 Feb 2014 ;lsf Southwest Airlines ; 9556 ; 17 Years ;;;
; N919AT ;Boeing 717-231; C12Y98 ; 10 Jun 2014 ;lsd ; 9579 ; 21 Years ;;;
; N921AT ;Boeing 717-231; C12Y98 ; 23 Apr 2014 ;lsd ; 9577 ; 21.2 Years ;;;
; N923AT ;Boeing 717-2BD; C12Y98 ; 3 Feb 2015 ; Parked, lsf Southwest Airlines ; 9559 ; 16.4 Years ;;;
; N924AT ;Boeing 717-231; C12Y98 ; 22 May 2014 ;lsd ; 9575 ; 21.2 Years ;;;
; N925AT ;Boeing 717-231; C12Y98 ; 9 Apr 2014 ; Parked, lsd ; 9574 ; 21.3 Years ;;;
; N926AT ;Boeing 717-231; C12Y98 ; 30 Apr 2014 ;lsd ; 9573 ; 21.4 Years ;;;
; N927AT ;Boeing 717-231; C12Y98 ; 6 Apr 2014 ;lsd ; 9572 ; 21.4 Years ;;;
; N928AT ;Boeing 717-231; C12Y98 ; 20 Mar 2015 ;lsd ; 9571 ; 21.5 Years ;;;
; N929AT ;Boeing 717-231; C12Y98 ; 10 Jan 2014 ;lsd ; 9570 ; 21.5 Years ;;;
; N932AT ;Boeing 717-231; C12Y98 ; 5 Jan 2016 ;lsd ; 9568 ; 21.7 Years ;;;
; N934AT ;Boeing 717-231; C12Y98 ; 30 Dec 2013 ;lsd ; 9565 ; 21.9 Years ;;;
; N935AT ;Boeing 717-231; C12Y98 ; 30 Sep 2013 ; Parked MSP, lsd ; 9564 ; 22 Years ;;;
; N936AT ;Boeing 717-231; C12Y98 ; 16 Nov 2015 ;; 9563 ; 22.2 Years ;;;
; N938AT ;Boeing 717-2BD; C12Y98 ; 26 Dec 2014 ;; 9561 ; 15.9 Years ;;;
; N939AT ;Boeing 717-2BD; C12Y98 ; 14 May 2015 ;; 9562 ; 15.9 Years ;;;
; N940AT ;Boeing 717-2BD; C12Y98 ; 4 Oct 2015 ;; 9501 ; 23 Years ;;;
; N942AT ;Boeing 717-2BD; C12Y98 ; 26 May 2015 ;; 9502 ; 22.8 Years ;;;
; N943AT ;Boeing 717-2BD; C12Y98 ; 5 Sep 2015 ; Parked ; 9503 ; 22.7 Years ;;;
; N944AT ;Boeing 717-2BD; C12Y98 ; 14 Sep 2015 ;; 9504 ; 22.7 Years ;;;
; N945AT ;Boeing 717-2BD; C12Y98 ; 6 Feb 2016 ;; 9505 ; 22.6 Years ;;;
; N946AT ;Boeing 717-2BD; C12Y98 ; 19 Dec 2015 ;; 9506 ; 22.5 Years ;;;
; N947AT ;Boeing 717-2BD; C12Y98 ; 23 Oct 2015 ; Parked ; 9507 ; 22.5 Years ;;;
; N948AT ;Boeing 717-2BD; C12Y98 ; 7 Aug 2015 ;; 9508 ; 22.3 Years ;;;
; N949AT ;Boeing 717-2BD; C12Y98 ; 17 Jul 2015 ;; 9500 ; 23 Years ;;;
; N950AT ;Boeing 717-2BD; C12Y98 ; 12 Oct 2015 ;; 9509 ; 22.1 Years ;;;
; N951AT ;Boeing 717-2BD; C12Y98 ; 24 Jul 2015 ;; 9510 ; 22 Years ;;;
; N952AT ;Boeing 717-2BD; C12Y98 ; 26 Sep 2015 ;; 9511 ; 21.7 Years ;;;
; N953AT ;Boeing 717-2BD; C12Y98 ; 5 Jan 2014 ;lsd ; 9512 ; 21.5 Years ;;;
; N954AT ;Boeing 717-2BD; C12Y98 ; 13 Mar 2014 ;lsd ; 9513 ; 21.5 Years ;;;
; N955AT ;Boeing 717-2BD; C12Y98 ; 20 Mar 2014 ;lsf Southwest Airlines ; 9514 ; 21.5 Years ;;;
; N964AT ;Boeing 717-2BD; C12Y98 ; 1 May 2015 ;lsf Southwest Airlines ; 9523 ; 20.7 Years ;;;
; N965AT ;Boeing 717-2BD; C12Y98 ; 31 May 2015 ;; 9524 ; 20.6 Years ;;;
; N966AT ;Boeing 717-2BD; C12Y98 ; 28 May 2014 ;lsf Southwest Airlines ; 9525 ; 20.5 Years ;;;
; N970AT ;Boeing 717-2BD; C12Y98 ; 11 Sep 2014 ;lsf Southwest Airlines ; 9532 ; 20.4 Years ;;;
; N971AT ;Boeing 717-2BD; C12Y98 ; 10 Apr 2015 ;lsf Southwest Airlines ; 9533 ; 20.4 Years ;;;
; N974AT ;Boeing 717-2BD; C12Y98 ; 5 Mar 2015 ;lsf Southwest Airlines ; 9536 ; 20.1 Years ;;;
; N977AT ;Boeing 717-2BD; C12Y98 ; 28 Oct 2013 ;lsf Southwest Airlines ; 9541 ; 19.9 Years ;;;
; N978AT ;Boeing 717-2BD; C12Y98 ; 7 Nov 2013 ;lsf Southwest Airlines ; 9543 ; 19.7 Years ;;;
; N979AT ;Boeing 717-2BD; C12Y98 ; 14 Nov 2013 ;lsf Southwest Airlines ; 9544 ; 19.5 Years ;;;
; N980AT ;Boeing 717-2BD; C12Y98 ; 19 Jul 2015 ;; 9546 ; 19.5 Years ;;;
; N981AT ;Boeing 717-2BD; C12Y98 ; 8 Dec 2013 ;lsf Southwest Airlines ; 9548 ; 19.4 Years ;;;
; N982AT ;Boeing 717-2BD; C12Y98 ; 27 Jul 2015 ;; 9549 ; 19.3 Years ;;;
; N983AT ;Boeing 717-2BD; C12Y98 ; 23 Apr 2015 ; Parked QRO, lsf Southwest Airlines ; 9560 ; 16.3 Years ;;;
; N986AT ;Boeing 717-231; C12Y98 ; 19 Dec 2014 ;lsd ; 9584 ; 20.7 Years ;;;
; N988AT ;Boeing 717-23S; C12Y98 ; 22 Feb 2015 ;lsd ; 9521 ; 20.8 Years ;;;
; N989AT ;Boeing 717-23S; C12Y98 ; 4 Nov 2013 ;lsd ; 9527 ; 20.5 Years ;;;
; N990AT ;Boeing 717-23S; C12Y98 ; 22 Oct 2013 ;lsf Southwest Airlines ; 9528 ; 20.4 Years ;;;
; N991AT ;Boeing 717-23S; C12Y98 ; 17 Dec 2013 ;lsd ; 9529 ; 20.4 Years ;;;
; N993AT ;Boeing 717-2BD; C12Y98 ; 27 Feb 2015 ;lsd ; 9538 ; 19.8 Years ;;;
; N994AT ;Boeing 717-2BD; C12Y98 ; 29 Nov 2013 ;lsf Southwest Airlines ; 9539 ; 20 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N995AT ;Boeing 717-2BD; C12Y98 ; 30 Dec 2013 ;lsf Southwest Airlines ; 9540 ; 19.8 Years ;;;
; N996AT ;Boeing 717-2BD; C12Y98 ; 7 Aug 2015 ;; 9542 ; 19.8 Years ;;;
; N997AT ;Boeing 717-2BD; C12Y98 ; 12 Jun 2015 ;; 9545 ; 19.6 Years ;;;
; N998AT ;Boeing 717-2BD; C12Y98 ; 27 Feb 2014 ;lsd ; 9547 ; 19.5 Years ;;;
; N371DA ;Boeing 737-832(WL); C16Y144 ; 22 Oct 1998 ;; 3701 ; 23.4 Years ;;;
; N372DA ;Boeing 737-832(WL); C16Y144 ; 26 Oct 1998 ;; 3702 ; 23.4 Years ;;;
; N3730B ;Boeing 737-832(WL); C16Y144 ; 22 Sep 2000 ;; 3730 ; 21.5 Years ;;;
; N3731T ;Boeing 737-832(WL); C16Y144 ; 29 Sep 2000 ;; 3731 ; 21.5 Years ;;;
; N3732J ;Boeing 737-832(WL); C16Y144 ; 4 Oct 2000 ;; 3732 ; 21.4 Years ;;;
; N3733Z ;Boeing 737-832(WL); C16Y144 ; 24 Oct 2000 ;; 3733 ; 21.4 Years ;;;
; N3734B ;Boeing 737-832(WL); C16Y144 ; 27 Oct 2000 ;; 3734 ; 21.4 Years ;;;
; N3735D ;Boeing 737-832(WL); C16Y144 ; 3 Nov 2000 ;; 3735 ; 21.4 Years ;;;
; N3736C ;Boeing 737-832(WL); C16Y144 ; 27 Nov 2000 ;; 3736 ; 21.3 Years ;;;
; N3737C ;Boeing 737-832(WL); C16Y144 ; 30 Nov 2000 ;; 3737 ; 21.3 Years ;;;
; N3738B ;Boeing 737-832(WL); C16Y144 ; 14 Dec 2000 ;; 3738 ; 21.3 Years ;;;
; N3739P ;Boeing 737-832(WL); C16Y144 ; 6 Nov 2002 ;; 3739 ; 21.2 Years ;;;
; N373DA ;Boeing 737-832(WL); C16Y144 ; 27 Oct 1998 ;; 3703 ; 23.4 Years ;;;
; N3740C ;Boeing 737-832(WL); C16Y144 ; 14 Nov 2002 ;; 3740 ; 21.2 Years ;;;
; N3741S ;Boeing 737-832(WL); C16Y144 ; 27 Jan 2001 ;; 3741 ; 21.2 Years ;;;
; N3742C ;Boeing 737-832(WL); C16Y144 ; 1 Feb 2001 ;; 3742 ; 21.1 Years ;;;
; N3743H ;Boeing 737-832(WL); C16Y144 ; 21 Feb 2001 ;; 3743 ; 21.1 Years ;;;
; N3744F ;Boeing 737-832(WL); C16Y144 ; 24 May 2001 ;; 3744 ; 21 Years ;;;
; N3745B ;Boeing 737-832(WL); C16Y144 ; 12 Jun 2001 ;; 3745 ; 20.9 Years ;;;
; N3746H ;Boeing 737-832(WL); C16Y144 ; 14 Jun 2001 ;; 3746 ; 20.8 Years ;;;
; N3747D ;Boeing 737-832(WL); C16Y144 ; 21 May 2001 ;; 3747 ; 20.8 Years ;;;
; N3748Y ;Boeing 737-832(WL); C16Y144 ; 18 Jun 2001 ;; 3748 ; 20.8 Years ;;;
; N3749D ;Boeing 737-832(WL); C16Y144 ; 25 Jun 2001 ;; 3749 ; 20.8 Years ;;;
; N374DA ;Boeing 737-832(WL); C16Y144 ; 4 Nov 1998 ;; 3704 ; 23.4 Years ;;;
; N3750D ;Boeing 737-832(WL); C16Y144 ; 29 Jun 2001 ;; 3750 ; 20.7 Years ;;;
; N3751B ;Boeing 737-832(WL); C16Y144 ; 16 Jul 2001 ;; 3751 ; 20.7 Years ;;;
; N3752 ;Boeing 737-832(WL); C16Y144 ; 20 Jul 2001 ;; 3752 ; 20.7 Years ;;;
; N3753 ;Boeing 737-832(WL); C16Y144 ; 26 Jul 2001 ;; 3753 ; 20.6 Years ;;;
; N3754A ;Boeing 737-832(WL); C16Y144 ; 6 Aug 2001 ;; 3754 ; 20.6 Years ;;;
; N3755D ;Boeing 737-832(WL); C16Y144 ; 15 Aug 2001 ;; 3755 ; 20.6 Years ;;;
; N3756 ;Boeing 737-832(WL); C16Y144 ; 4 Sep 2001 ;; 3756 ; 20.6 Years ;;;
; N3757D ;Boeing 737-832(WL); C16Y144 ; 21 Aug 2001 ;; 3757 ; 20.6 Years ;;;
; N3758Y ;Boeing 737-832(WL); C16Y144 ; 22 Aug 2001 ;SkyTeam cs ; 3758 ; 20.6 Years ;;;
; N3759 ;Boeing 737-832(WL); C16Y144 ; 20 Dec 2001 ;; 3759 ; 20.5 Years ;;;
; N375DA ;Boeing 737-832(WL); C16Y144 ; 30 Nov 1998 ;; 3705 ; 23.3 Years ;;;
; N3760C ;Boeing 737-832(WL); C16Y144 ; 21 Dec 2001 ;; 3760 ; 20.5 Years ;;;
; N3761R ;Boeing 737-832(WL); C16Y144 ; 20 Dec 2001 ;SkyTeam cs ; 3761 ; 20.4 Years ;;;
