;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-DHSW ;Boeing 737-3Y0;; 6 Apr 1990 ; 24 Mar 1994 ;G-DHSW Monarch Airlines ;lsf Monarch Airlines ;;
; G-MONF ;Boeing 737-3Y0;; 1 May 1991 ; 30 Oct 1994 ;G-MONF Monarch Airlines ;lsf Monarch Airlines ;;
; G-MONG ;Boeing 737-3Y0;; 11 Nov 1991 ; 29 Oct 1994 ;G-MONG Monarch Airlines ;lsf Monarch Airlines ;;
; G-MONH ;Boeing 737-3Y0;; 6 Nov 1988 ; 22 Apr 1995 ;F-GIXJ L'Aéropostale ;lsf Monarch Airlines ;;
; G-MONL ;Boeing 737-3Y0;; 31 Oct 1988 ; 15 Dec 1991 ;XA-RJP TAESA ;lsf Monarch Airlines ;;
; G-MONM ;Boeing 737-3Y0;; 11 Nov 1988 ; 30 Apr 1991 ;G-MONM Monarch Airlines ;lsf Monarch Airlines ;;
; G-MONN ;Boeing 737-33A;; 4 Nov 1988 ; 24 Nov 1993 ;VH-CZX Ansett Australia ;lsf Monarch Airlines ;;
; G-MONP ;Boeing 737-33A;; 27 Mar 1993 ; 30 Mar 1995 ;F-GIXK L'Aéropostale ;lsf Monarch Airlines ;;
; G-MONT ;Boeing 737-33A;; 28 Oct 1990 ; 15 May 1991 ;F-GHVM Aéromaritime ;lsf Monarch Airlines ;;
; G-MONU ;Boeing 737-33A;; 28 Oct 1990 ; 29 Apr 1992 ;F-GHVO Air France ;lsf Monarch Airlines ;;
