;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-CATS ;Dornier 328-110; Y31 ; 13 Aug 2001 ; 2 Dec 2001 ; Written Off ;lsf Fairchild Dornier ;;
; D-CMTM ;Dornier 328-110;; 24 Mar 2002 ; 10 Nov 2002 ;D-CMTM Hahn Air ;lsf MTM Aviation ;;
; D-AGPQ ;Fokker F100; Y100 ; 5 Jan 2009 ; 14 Sep 2010 ;VH-XWT Alliance Airlines ;opby Germania ;;
; D-AOLG ;Fokker F100; Y100 ; 18 Mar 2008 ; 11 Nov 2011 ;D-AOLG OLT Express Germany ;;;
; D-AOLH ;Fokker F100; Y100 ; 2 Apr 2008 ; 11 Nov 2011 ;D-AOLH OLT Express Germany ;;;
; D-AOLA ;Saab 2000;; 29 Oct 2003 ; 21 Sep 2007 ;G-CERY Eastern Airways ;;;
; D-AOLB ;Saab 2000; Y50 ; 28 Aug 2003 ; 11 Nov 2011 ;D-AOLB OLT Express Germany ;;;
; D-AOLC ;Saab 2000; Y50 ; 8 Oct 2007 ; 11 Nov 2011 ;D-AOLC OLT Express Germany ;;;
; D-AOLT ;Saab 2000; Y50 ; 28 Aug 2002 ; 11 Nov 2011 ;D-AOLT OLT Express Germany ;Emden ;;
; D-CASB ;Saab 340B;; 16 Apr 2004 ; 20 Oct 2010 ;SE-KSI Saab Aircraft ;;;
; D-COLE ;Saab 340A; Y33 ; 26 Jun 1999 ; 11 Nov 2011 ;D-COLE OLT Express Germany ;;;
