;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PP-VND ;Airbus A300B4-203;; 3 Jun 1981 ; 15 Jun 1990 ;6Y-JMS Air Jamaica ;;;
; PP-VNE ;Airbus A300B4-203;; 23 Jun 1982 ; 7 Dec 1989 ;JA8293 Japan Air System (JAS) ;;;
; PP-CJN ;Boeing 737-2C3(A); Y109 ; 18 Feb 1993 ; 16 Sep 2001 ; Written Off ;;;
; PP-CJO ;Boeing 737-2C3(A);; 1 Jan 1993 ; 14 Feb 1997 ; Written Off ;;;
; PP-CJP ;Boeing 737-2C3(A);; 18 Feb 1993 ; 14 Oct 1999 ;N302AR AAR Corporation ;;;
; PP-CJR ;Boeing 737-2C3(A); Y109 ; 18 Feb 1993 ;; Scrapped ;;;
; PP-CJS ;Boeing 737-2C3(A); Y109 ; 1 Jan 1993 ; Oct 1999 ;XA-NBM Magnicharters ;;;
; PP-CJT ;Boeing 737-2C3(A);; 18 Feb 1993 ; Dec 2003 ;LV-AHV Southern Winds ;;;
; PP-VME ;Boeing 737-241(A);; 1 Sep 2002 ; 18 May 2004 ;PP-VME Rico Linhas Aereas - RLA ;lsd ;;
; PP-VMF ;Boeing 737-241(A); Y109 ; 19 Nov 1974 ;; Scrapped ;;;
; PP-VMG ;Boeing 737-241(A);; 26 Nov 1974 ; 8 Jun 2003 ;OB-1728-P Aero Continente ;;;
; PP-VMH ;Boeing 737-241(A); Y109 ; 19 Dec 1974 ; 2004 ; Preserved ;;;
; PP-VMI ;Boeing 737-241(A); Y109 ; Dec 1999 ;; Scrapped ;;;
; PP-VMJ ;Boeing 737-241(A);; 27 Jan 1975 ; 18 Dec 2003 ;LV-AGC Southern Winds ;;;
; PP-VMK ;Boeing 737-241(A); Y109 ; 5 Mar 1975 ; 3 Sep 1989 ; Written Off ;;;
; PP-VML ;Boeing 737-241(A); Y109 ; 12 Mar 1975 ; May 2003 ;PT-MTF TAF Linhas Aéreas ;;;
; PP-VMM ;Boeing 737-241(A); Y109 ; 12 Mar 1975 ; 16 Dec 2003 ;PR-RLB Rico Linhas Aereas - RLA ;;;
; PP-VMN ;Boeing 737-241(A);; 27 Aug 2002 ; 27 Aug 2003 ;PR-RLA Rico Linhas Aereas - RLA ;lsd ;;
; PP-VNF ;Boeing 737-2K9(A);; 17 May 1982 ; 18 Dec 2002 ;5N-BEY EAS Airlines ;lsf Bavaria ;;
; PP-VNG ;Boeing 737-2K9(A); Y109 ; 17 May 1982 ; 17 Dec 1999 ;N303AR AAR Corporation ;lsd ;;
; PP-VPD ;Boeing 737-2Q8(A); Y109 ; 14 Nov 1996 ; Jan 1998 ;CX-FAT PLUNA ;lsd ;;
; PP-VPE ;Boeing 737-219(A);; 13 Feb 1997 ; Jun 1999 ;CX-VVT PLUNA ;;;
; PP-VNT ;Boeing 737-33A; Y132 ; 10 Nov 1987 ;; Scrapped ;lsd ;;
; PP-VNX ;Boeing 737-33A; Y132 ; 10 Nov 1987 ;; Partially Preserved ;lsd ;;
; PP-VNY ;Boeing 737-3K9; Y136 ; 20 Sep 1990 ; 29 Mar 2008 ;PR-FLX Flex Linhas Aéreas ;lsf Bavaria ;;
; PP-VNZ ;Boeing 737-3K9; Y136 ; 2 Oct 1990 ; 3 Oct 2009 ; Scrapped ;lsd ;;
; PP-VOD ;Boeing 737-341; Y136 ; 29 Nov 1988 ; 31 Jan 2003 ;UR-GAL Ukraine International Airlines ;lsd ;;
; PP-VOE ;Boeing 737-341; Y136 ; 7 Dec 1988 ; 18 Sep 2003 ;N276HE GECAS ;lsd ;;
; PP-VOF ;Boeing 737-341; Y136 ; 12 Jan 1989 ; 18 Nov 2002 ;N277HE GECAS ;lsd ;;
; PP-VOG ;Boeing 737-341; Y136 ; 17 Jan 1989 ; 11 Aug 2003 ;N278HE GECAS ;lsd ;;
; PP-VOH ;Boeing 737-341; Y136 ; 13 Feb 1989 ; 26 Mar 2003 ;N279HE GECAS ;lsd ;;
; PP-VON ;Boeing 737-341; Y136 ; 1 Nov 1990 ; Jan 2009 ;PR-WJJ Webjet Linhas Aereas ;;;
; PP-VOO ;Boeing 737-341; Y136 ; 19 Nov 1990 ; May 2008 ;PR-WJF Webjet Linhas Aereas ;lsf Mitsui ;;
; PP-VOR ;Boeing 737-33A; Y132 ; 13 May 1990 ; 14 Aug 2006 ;N493AN Ansett Worldwide (AWAS) ;lsd ;;
; PP-VOS ;Boeing 737-341; Y136 ; 23 Jul 1991 ; 7 Nov 2007 ;N728BC Boeing Capital Corporation (BCC) ;lsd ;;
; PP-VOT ;Boeing 737-341; Y136 ; 23 Jul 1991 ; 23 Aug 2007 ;N729BC Boeing Capital Corporation (BCC) ;;;
; PP-VOU ;Boeing 737-341; Y136 ; 11 Dec 1991 ; 15 Aug 2003 ;PR-BRG BRA Transportes Aéreos ;;;
; PP-VOV ;Boeing 737-341; Y136 ; 11 Dec 1991 ; 25 Jul 2003 ;PR-BRF BRA Transportes Aéreos ;;;
; PP-VOW ;Boeing 737-3Q8;; 4 Oct 1991 ; 22 Jul 2006 ;N141LF ILFC ;lsd ;;
