;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OE-LRS ;De Havilland Canada DHC-8-103 Dash 8; Y37 ; 20 Jan 1997 ; 20 Oct 1999 ;OE-LRS Regional Airlines ;lsd ;;
; OE-LRT ;De Havilland Canada DHC-8-103 Dash 8; Y37 ; Jun 1993 ; 31 Oct 1996 ;C-FZNU Bombardier Capital ;Säntis, lsd ;;
; OE-LRU ;De Havilland Canada DHC-8-103 Dash 8; Y37 ; Jun 1993 ; 5 Nov 1996 ;OE-LLJ Tyrolean Airways ;Arlberg ;;
; C-GDNG ;De Havilland Canada DHC-8-311Q Dash 8;; 5 Oct 1997 ; 26 Nov 1997 ;C-GDNG Bombardier ;lsf Bombardier ;;
; OE-LRW ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 4 Mar 1995 ; Dec 2000 ;S2-ACT GMG Airlines ;Valbella ;;
; OE-LRZ ;De Havilland Canada DHC-8-311B Dash 8; Y50 ; 15 Mar 1996 ; 27 Jan 1999 ;N285BC Bombardier ;St. Gallen ;;
; OE-LSA ;De Havilland Canada DHC-8-314Q Dash 8;; 14 Feb 1998 ; Mar 2002 ;9Y-WIT Tobago Express ;Löwenthal ;;
; OE-LSB ;De Havilland Canada DHC-8-314Q Dash 8; Y50 ; 2 Feb 1999 ; 20 Mar 2002 ;OE-LSB Intersky ;Fürstentum Liechtenstein ;;
; OE-LSM ;Embraer ERJ-145MP;; 29 Sep 2000 ; Oct 2002 ;OE-LSM Tyrolean Airways ;Bregenz ;;
; OE-LSP ;Embraer ERJ-145MP;; 27 Oct 2000 ; Oct 2002 ;OE-LSP Tyrolean Airways ;Stadt Wien, Team Lufthansa cs ;;
; OE-LSR ;Embraer ERJ-145MP;; 17 Dec 1999 ; Oct 2002 ;OE-LSR Tyrolean Airways ;Vorarlberg ;;
