;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 4L-AJF ;Airbus A320-232; C16Y126 ; 23 Jul 2014 ; 13 Mar 2015 ;SX-BDT Aerovista ;lsd ;;
; 4L-AJG ;Boeing 737-37Q; Y148 ; 30 Jul 2014 ; 27 May 2015 ;SX-BDW Aerovista ;;;
; 4L-AJO ;Boeing 737-36N;; 28 May 2013 ; 28 May 2013 ;4L-AJO Badr Airlines ;;;
; 4L-AJS ;Boeing 737-3L9;; Jun 2011 ; 26 Jul 2012 ;EX-37010 Avia Traffic Company ;lsd ;;
; 4L-AJY ;Boeing 737-33A;; 29 Apr 2011 ; 2 Jul 2011 ;4L-AJY Feeder Airlines ;;;
; 4L-AJA ;Boeing 737-5C9;; 23 Aug 2010 ; Dec 2010 ;4L-AJA Marsland Aviation ;;;
; 4L-AJB ;Boeing 737-5H6;; 30 Jan 2012 ; Jun 2012 ;4L-AJB Air Tanzania ;;;
; 4L-AJE ;Boeing 737-522;; 21 Apr 2010 ; 12 Mar 2012 ;C5-AAN Mid Africa Aviation ;;;
; 4L-AJH ;Boeing 737-505; Y120 ; 1 Aug 2014 ; 15 May 2015 ;SX-BDV Aerovista ;;;
; 4L-AJV ;Boeing 737-5H6;; 21 Feb 2013 ; Mar 2013 ;4L-AJV Badr Airlines ;;;
