;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; C-FBIM ;Boeing 737-247(A);; 25 Sep 2019 ;; 34.7 Years ;;
; C-FYPN ;Boeing 737-2T4(A);; 25 Sep 2018 ;; 40.9 Years ;;
; C-GTVO ;Boeing 737-219C(A); Y120/Cargo ; 19 Jul 2018 ;; 39.3 Years ;;
; C-GCAI ;Boeing 737-85F(WL);; 2 Nov 2021 ; Parked ; 20.3 Years ;;
; C-GVZB ;Boeing 737-8Q8(SF)(WL); Cargo ; 10 Feb 2022 ;; 18 Years ;;
; C-FGCP ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 29 Aug 2017 ;; 31.4 Years ;;
