;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-AIDH ;Airbus A310-304;; 27 Jun 2005 ; 15 Dec 2006 ;C-GTSX Air Transat ;La Cibeles, lsd ;;
; EC-JQT ;Airbus A319-132;; 15 Mar 2006 ; 28 Feb 2007 ;N101LF ILFC ;lsd ;;
; EC-JQU ;Airbus A319-132;; 15 Mar 2006 ; 15 Dec 2006 ;N112CG Aviation Capital Group (ACG) ;;;
; EC-IYB ;Airbus A330-202; C31Y267 ; 13 May 2004 ; 13 Jul 2007 ;EC-IYB Air Comet ;Puerta del Sol, lsd ;;
; EC-IYN ;Airbus A330-202; C31Y267 ; 20 May 2004 ; 15 May 2007 ;EC-IYN Air Comet ;Atocha, lsd ;;
; SE-RBG ;Airbus A330-223;; Jun 2005 ; 10 Jan 2007 ;SE-RBG Novair ;lsf Novair ;;
; EC-JMF ;Airbus A330-301;; 26 Sep 2005 ; 1 Mar 2007 ;N54AN Ansett Worldwide (AWAS) ;Puerta de Toledo, lsd ;;
; EC-JTB ;Airbus A330-322; C18Y343 ; 13 May 2006 ; 22 Dec 2006 ;EI-DVB AerCap ;lsd ;;
; EC-JIS ;Airbus A340-312;; 7 Jun 2005 ; 17 Jul 2007 ;EC-KHU Air Comet ;lsd ;;
; EC-JSJ ;Boeing 737-4K5;; 31 Oct 2006 ; 15 Dec 2006 ;EC-JSJ Futura ;lsf Futura ;;
; EC-JSS ;Boeing 737-4K5;; Oct 2006 ; 17 May 2007 ;EC-JSS Futura ;lsf Futura ;;
