;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-BXKA ;Airbus A320-214; Y180 ; 10 Dec 2004 ; 12 Apr 2005 ;G-BXKA Thomas Cook Airlines ;lsf Thomas Cook Airlines ;;
; G-BXKC ;Airbus A320-214;; 30 Nov 2006 ; 26 Apr 2007 ;G-BXKC Thomas Cook Airlines ;lsf Thomas Cook Airlines ;;
; N260AV ;Airbus A320-214; Y168 ; 20 Nov 2008 ; 11 Apr 2012 ;HK-4811 Viva Air Colombia ;lsf GECAS ;;
; N261AV ;Airbus A320-214; Y168 ; 29 Nov 2001 ; 19 Dec 2011 ;N261AV Frontier Airlines ;Sainte Joan, lsd ;;
; N262AV ;Airbus A320-214; Y168 ; 21 Mar 2002 ; 4 May 2012 ;HK-4817 Viva Air Colombia ;Miss Doreen, lsd ;;
; N263AV ;Airbus A320-214; Y168 ; 3 Nov 2008 ; 29 May 2012 ;N263AV Frontier Airlines ;Chicago , lsd ;;
; N264AV ;Airbus A320-214; Y168 ; 21 Nov 2002 ; 19 Jun 2012 ;HK-4861 Viva Air Colombia ;Bermuda , lsd ;;
; N265AV ;Airbus A320-212;; 19 Nov 2002 ; 27 May 2008 ;EI-DZR Rossiya - Russian Airlines ;lsd ;;
; N266AV ;Airbus A320-214; Y168 ; 14 Dec 2003 ; 30 Apr 2010 ;VQ-BFV Ural Airlines ;lsd ;;
; N267AV ;Airbus A320-214; Y168 ; 17 Dec 2003 ; 28 May 2010 ;EI-EZR Meridiana Fly ;lsd ;;
; N268AV ;Airbus A320-214; Y168 ; 26 Mar 2004 ; 18 Jun 2009 ;VQ-BDM Ural Airlines ;Fort Myers, lsd ;;
; N269AV ;Airbus A320-214; Y168 ; 20 Apr 2004 ; 18 Jun 2009 ;VQ-BDJ Ural Airlines ;lsd ;;
; N270AV ;Airbus A320-214; Y168 ; 13 Dec 2004 ; 24 Aug 2009 ;N204FR Frontier Airlines ;Cancun, 270, lsd ;;
; N271AV ;Airbus A320-214; Y168 ; 13 Dec 2004 ; 7 Apr 2010 ;VQ-BFW Ural Airlines ;Punta Cana, lsd ;;
