;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5Y-HPY ;Bombardier DHC-8-402Q Dash 8;; Aug 2018 ;; 15 Years ;;
; 5Y- ;Bombardier DHC-8-402Q Dash 8;; Due ; Stored ; 15 Years ;;
; 5Y-BTP ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; May 2006 ;; 33.7 Years ;;
; 5Y-DAC ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 22 Jul 2003 ;; 31.2 Years ;;
; 5Y-ENA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 2 Nov 2004 ; Parked ; 30.5 Years ;;
; 5Y-CIL ;De Havilland Canada DHC-8-202Q Dash 8; Y37 ; Aug 2018 ;; 25 Years ;;
