;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; Z-ALB ;Douglas DC-8-62AF; Cargo ; May 2008 ; Dec 2008 ;9G-AED Air Charter Express ;;;
; Z-ALS ;McDonnell Douglas DC-10-30(F); Cargo ; 9 Jan 2008 ;; Scrapped ;;;
; Z-ALT ;McDonnell Douglas DC-10-30(F); Cargo ; 24 Jun 2007 ; 5 Jul 2013 ;N495DC Southern Aircraft Consultancy ;;;
; Z-ARL ;McDonnell Douglas DC-10-30CF; Cargo ; 1 Oct 2004 ; 2009 ; Scrapped ;;;
; Z-AVT ;McDonnell Douglas DC-10-30(F); Cargo ; 29 Aug 2006 ; 2010 ; Partially Preserved ;Victor Trimble, lsd ;;
; Z-BAV ;McDonnell Douglas MD-11F; Cargo ; 16 Nov 2009 ; 28 Nov 2009 ; Written Off ;;;
; Z-BVT ;McDonnell Douglas MD-11F; Cargo ; 25 Jan 2010 ; Nov 2013 ;Z-BVT AV Cargo Airlines ;lsd ;;
