;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FICA ;Airbus A300B4-203(F); Cargo ; 16 Oct 1998 ; 17 Apr 2002 ;N715PA WFBN Wells Fargo Bank Northwest ;;;
; C-FICB ;Airbus A300B4-203(F); Cargo ; 27 Feb 1999 ; 12 Apr 2002 ;XA-TUE AeroUnion ;Justin Edward, 302 ;;
; C-FICI ;Airbus A300B4-203(F); Cargo ; 5 May 1999 ; 16 Jul 2001 ;C-FICI AeroUnion ;303 ;;
; C-GICD ;Airbus A300B4-203(F); Cargo ; 21 Mar 2000 ; 29 Nov 2002 ;N510TA TradeWinds ;;;
; C-GICR ;Airbus A300B4-203(F); Cargo ; 5 Aug 1999 ; 17 Apr 2002 ;N512TA TradeWinds ;;;
