;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; XA-STE ;Boeing 737-204(A);; 14 Jul 1994 ; 8 Mar 1997 ;CC-CSP National Airlines ;lsf Consolidated Press Holdings ;;
; XA-SSZ ;McDonnell Douglas DC-9-14;; 1 Jul 1994 ; 26 Apr 1995 ;XA-SXV TAESA ;;;
; XA-SHR ;McDonnell Douglas DC-9-32;; 30 Mar 1993 ; 26 Apr 1995 ;N528MD McDonnell Douglas ;lsf McDonnell Douglas ;;
; XA-TCT ;McDonnell Douglas DC-9-32;; 22 Dec 1992 ; 26 Apr 1995 ;N527MD McDonnell Douglas ;lsf McDonnell Douglas ;;
