;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; EP-VAA ;Boeing 737-3S3; Y136 ; 26 Jul 2018 ;lsf Khors Aircompany ;; 23.6 Years ;;
; EP-VAI ;Boeing 737-31S;; 6 Aug 2018 ;lsf Khors Aircompany ; Illia ; 24.5 Years ;;
; EP-VAF ;Boeing 737-5Q8;; Mar 2019 ;; Mazandaran ; 24.1 Years ;;
; EP-VAR ;Boeing 737-524;; 26 Jul 2018 ;lsf Khors Aircompany ; Sari ; 23.4 Years ;;
; EP-VBM ;Boeing 737-524;; Nov 2018 ;; Mike ; 23.7 Years ;;
