;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 3C-AKK ;British Aerospace 146-200; Y82 ; 26 Apr 2013 ;; 34.8 Years ;;
; ZS-SOP ;British Aerospace 146-300A; Y92 ; Oct 2011 ; Parked, lsd ; 31.2 Years ;;
; TJ-AKK ;Embraer ERJ-135LR; Y37 ; 2018 ;; 21.5 Years ;;
; ZS-KMK ;Embraer ERJ-135LR; Y37 ; 18 Dec 2015 ;; 21.7 Years ;;
; 3C-MAC ;Embraer ERJ-145MP; Y50 ; Nov 2017 ;lsf Punto Azul ; 22 Years ;;
; TJ-KMM ;Embraer ERJ-145LR; Y50 ; 13 Aug 2020 ;; 21.5 Years ;;
