;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; AP-BOA ;Airbus A320-232; Y180 ; 25 Nov 2020 ;lsd ; 17.6 Years ;;
; AP-BOB ;Airbus A320-233; Y180 ; 2 Dec 2020 ;lsd ; 13.8 Years ;;
; AP-BOC ;Airbus A320-233; Y180 ; 7 Dec 2020 ;lsd ; 13.7 Years ;;
