;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; T7-HHHH ;Airbus A318-112(CJ) Elite; VIP ; 8 Dec 2020 ;; 11 Years ;;
; T7-HHH ;Airbus A320-251N; VIP ; 30 Dec 2019 ;; 2.2 Years ;;
