;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;
; N701VL ;Boeing 737-7H4(WL); Y147 ; 24 Aug 2021 ;lsd ; 701 ; 14.1 Years ;;
; N702VL ;Boeing 737-7H4(WL); Y147 ; 27 Aug 2021 ;lsd ; 702 ; 14 Years ;;
; N703VL ;Boeing 737-7H4(WL); Y147 ; 8 Sep 2021 ;lsd ; 703 ; 13.8 Years ;;
; N801XT ;Boeing 737-86N(WL); Y189 ; 21 Feb 2020 ;lsd ;; 14.4 Years ;;
; N802XT ;Boeing 737-8F2(WL); Y189 ; 7 Dec 2020 ;lsd ;; 16.3 Years ;;
; N803XT ;Boeing 737-8F2(WL); Y189 ; 8 Feb 2021 ;lsd ;; 16.1 Years ;;
